Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    3.088, Eval reward:  -28.877, TD loss:  -1.594, Epsiode:    0, Epsilon:     1.0
Iteration:  236600, Train reward:  110.762, Eval reward:    19.88, TD loss: 143.313, Epsiode:  378, Epsilon:    0.01
Iteration:  236700, Train reward:   97.417, Eval reward:    21.44, TD loss: 160.445, Epsiode:  378, Epsilon:    0.01
Iteration:  236800, Train reward:  106.568, Eval reward:   29.839, TD loss: 150.961, Epsiode:  378, Epsilon:    0.01
Iteration:  236900, Train reward:   98.901, Eval reward:   37.377, TD loss: 150.969, Epsiode:  379, Epsilon:    0.01
Iteration:  237000, Train reward:  107.715, Eval reward:   26.202, TD loss: 154.421, Epsiode:  379, Epsilon:    0.01
Iteration:  237100, Train reward:  116.015, Eval reward:    24.84, TD loss: 134.764, Epsiode:  379, Epsilon:    0.01
Iteration:  237200, Train reward:   93.091, Eval reward:   20.287, TD loss: 132.333, Epsiode:  379, Epsilon:    0.01
Iteration:  237300, Train reward:    82.31, Eval reward:   21.398, TD loss: 160.983, Epsiode:  379, Epsilon:    0.01
Iteration:  237400, Train reward:   75.998, Eval reward:   36.765, TD loss: 139.901, Epsiode:  380, Epsilon:    0.01
Iteration:  237500, Train reward:    106.4, Eval reward:   20.036, TD loss: 160.273, Epsiode:  380, Epsilon:    0.01
Iteration:  237600, Train reward:   81.966, Eval reward:   16.506, TD loss: 153.345, Epsiode:  380, Epsilon:    0.01
Iteration:  237700, Train reward:  105.263, Eval reward:   23.005, TD loss: 142.602, Epsiode:  380, Epsilon:    0.01
Iteration:  237800, Train reward:   97.295, Eval reward:   22.539, TD loss: 149.759, Epsiode:  380, Epsilon:    0.01
Iteration:  237900, Train reward:   91.817, Eval reward:   26.212, TD loss: 124.194, Epsiode:  380, Epsilon:    0.01
Iteration:  238000, Train reward:   87.424, Eval reward:  148.854, TD loss: 134.261, Epsiode:  380, Epsilon:    0.01
Iteration:  238100, Train reward:   136.88, Eval reward:  142.012, TD loss: 128.712, Epsiode:  381, Epsilon:    0.01
Iteration:  238200, Train reward:   124.52, Eval reward:  139.434, TD loss: 147.537, Epsiode:  381, Epsilon:    0.01
Iteration:  238300, Train reward:  120.157, Eval reward:  146.002, TD loss:   139.9, Epsiode:  381, Epsilon:    0.01
Iteration:  238400, Train reward:  142.228, Eval reward:   139.44, TD loss: 145.883, Epsiode:  381, Epsilon:    0.01
Iteration:  238500, Train reward:  132.503, Eval reward:  144.508, TD loss: 158.815, Epsiode:  381, Epsilon:    0.01
Iteration:  238600, Train reward:  119.081, Eval reward:  143.004, TD loss: 148.876, Epsiode:  381, Epsilon:    0.01
Iteration:  238700, Train reward:  130.921, Eval reward:  141.973, TD loss: 141.154, Epsiode:  381, Epsilon:    0.01
Iteration:  238800, Train reward:   107.81, Eval reward:  151.397, TD loss: 154.834, Epsiode:  381, Epsilon:    0.01
Iteration:  238900, Train reward:   98.933, Eval reward:  143.479, TD loss: 147.646, Epsiode:  381, Epsilon:    0.01
Iteration:  239000, Train reward:  127.266, Eval reward:    99.83, TD loss: 167.066, Epsiode:  381, Epsilon:    0.01
Iteration:  239100, Train reward:  129.326, Eval reward:  115.719, TD loss: 162.921, Epsiode:  382, Epsilon:    0.01
Iteration:  239200, Train reward:  132.784, Eval reward:    96.46, TD loss: 160.529, Epsiode:  382, Epsilon:    0.01
Iteration:  239300, Train reward:  141.594, Eval reward:   98.679, TD loss: 148.004, Epsiode:  382, Epsilon:    0.01
Iteration:  239400, Train reward:  116.047, Eval reward:  105.884, TD loss: 135.768, Epsiode:  382, Epsilon:    0.01
Iteration:  239500, Train reward:  119.523, Eval reward:  111.134, TD loss: 139.852, Epsiode:  382, Epsilon:    0.01
Iteration:  239600, Train reward:  120.279, Eval reward:  110.949, TD loss: 166.332, Epsiode:  382, Epsilon:    0.01
Iteration:  239700, Train reward:  125.225, Eval reward:   108.71, TD loss: 129.263, Epsiode:  382, Epsilon:    0.01
Iteration:  239800, Train reward:  108.658, Eval reward:  104.472, TD loss: 149.516, Epsiode:  382, Epsilon:    0.01
Iteration:  239900, Train reward:  126.604, Eval reward:   129.68, TD loss: 146.617, Epsiode:  382, Epsilon:    0.01
Iteration:  240000, Train reward:  141.125, Eval reward:   55.336, TD loss: 147.396, Epsiode:  383, Epsilon:    0.01
Iteration:  240100, Train reward:  118.566, Eval reward:   70.675, TD loss: 159.864, Epsiode:  383, Epsilon:    0.01
Iteration:  240200, Train reward:  136.455, Eval reward:    57.99, TD loss: 162.156, Epsiode:  383, Epsilon:    0.01
Iteration:  240300, Train reward:  109.856, Eval reward:   60.407, TD loss: 160.635, Epsiode:  383, Epsilon:    0.01
Iteration:  240400, Train reward:  109.445, Eval reward:   53.153, TD loss: 147.585, Epsiode:  383, Epsilon:    0.01
Iteration:  240500, Train reward:  111.463, Eval reward:   61.124, TD loss: 145.738, Epsiode:  383, Epsilon:    0.01
Iteration:  240600, Train reward:  118.813, Eval reward:   66.194, TD loss: 142.381, Epsiode:  384, Epsilon:    0.01
Iteration:  240700, Train reward:   136.63, Eval reward:   75.734, TD loss: 139.677, Epsiode:  384, Epsilon:    0.01
Iteration:  240800, Train reward:  128.705, Eval reward:   40.821, TD loss:  147.02, Epsiode:  384, Epsilon:    0.01
Iteration:  240900, Train reward:  110.396, Eval reward:   66.555, TD loss: 138.935, Epsiode:  384, Epsilon:    0.01
Iteration:  241000, Train reward:  129.923, Eval reward:    115.6, TD loss: 134.383, Epsiode:  385, Epsilon:    0.01
Iteration:  241100, Train reward:  121.774, Eval reward:  116.611, TD loss: 155.132, Epsiode:  385, Epsilon:    0.01
Iteration:  241200, Train reward:   128.33, Eval reward:  121.097, TD loss: 125.611, Epsiode:  385, Epsilon:    0.01
Iteration:  241300, Train reward:   105.63, Eval reward:  133.046, TD loss: 145.475, Epsiode:  385, Epsilon:    0.01
Iteration:  241400, Train reward:   131.88, Eval reward:  128.112, TD loss: 162.836, Epsiode:  385, Epsilon:    0.01
Iteration:  241500, Train reward:  102.172, Eval reward:  113.023, TD loss: 148.049, Epsiode:  385, Epsilon:    0.01
Iteration:  241600, Train reward:   97.077, Eval reward:   91.776, TD loss: 150.048, Epsiode:  385, Epsilon:    0.01
Iteration:  241700, Train reward:   94.976, Eval reward:  121.836, TD loss: 127.748, Epsiode:  385, Epsilon:    0.01
Iteration:  241800, Train reward:  136.979, Eval reward:  118.585, TD loss: 145.563, Epsiode:  385, Epsilon:    0.01
Iteration:  241900, Train reward:  123.628, Eval reward:   99.241, TD loss: 151.613, Epsiode:  386, Epsilon:    0.01
Iteration:  242000, Train reward:  131.608, Eval reward:  135.735, TD loss: 143.706, Epsiode:  386, Epsilon:    0.01
Iteration:  242100, Train reward:  116.295, Eval reward:  134.225, TD loss: 143.368, Epsiode:  386, Epsilon:    0.01
Iteration:  242200, Train reward:  116.347, Eval reward:  103.025, TD loss: 133.116, Epsiode:  386, Epsilon:    0.01
Iteration:  242300, Train reward:  133.637, Eval reward:  122.665, TD loss: 154.765, Epsiode:  386, Epsilon:    0.01
Iteration:  242400, Train reward:   156.24, Eval reward:  118.879, TD loss: 153.727, Epsiode:  387, Epsilon:    0.01
Iteration:  242500, Train reward:  120.381, Eval reward:  122.708, TD loss: 142.214, Epsiode:  387, Epsilon:    0.01
Iteration:  242600, Train reward:  148.399, Eval reward:  118.699, TD loss: 152.746, Epsiode:  387, Epsilon:    0.01
Iteration:  242700, Train reward:  129.119, Eval reward:  140.905, TD loss: 150.092, Epsiode:  387, Epsilon:    0.01
Iteration:  242800, Train reward:  135.935, Eval reward:  135.754, TD loss: 154.695, Epsiode:  388, Epsilon:    0.01
Iteration:  242900, Train reward:  142.809, Eval reward:  111.877, TD loss: 144.304, Epsiode:  388, Epsilon:    0.01
Iteration:  243000, Train reward:   143.42, Eval reward:   23.504, TD loss: 153.915, Epsiode:  388, Epsilon:    0.01
Iteration:  243100, Train reward:  128.516, Eval reward:   32.801, TD loss: 160.088, Epsiode:  388, Epsilon:    0.01
Iteration:  243200, Train reward:  123.079, Eval reward:   14.586, TD loss:  139.73, Epsiode:  388, Epsilon:    0.01
Iteration:  243300, Train reward:  127.615, Eval reward:   34.533, TD loss: 148.659, Epsiode:  388, Epsilon:    0.01
Iteration:  243400, Train reward:  137.674, Eval reward:   24.171, TD loss: 147.465, Epsiode:  388, Epsilon:    0.01
Iteration:  243500, Train reward:  130.135, Eval reward:   26.448, TD loss: 139.335, Epsiode:  389, Epsilon:    0.01
Iteration:  243600, Train reward:  134.287, Eval reward:    5.817, TD loss: 144.912, Epsiode:  389, Epsilon:    0.01
Iteration:  243700, Train reward:  134.787, Eval reward:   29.474, TD loss:  137.37, Epsiode:  389, Epsilon:    0.01
Iteration:  243800, Train reward:  125.205, Eval reward:   25.583, TD loss: 132.978, Epsiode:  389, Epsilon:    0.01
Iteration:  243900, Train reward:  141.329, Eval reward:   21.714, TD loss: 140.701, Epsiode:  389, Epsilon:    0.01
Iteration:  244000, Train reward:  127.454, Eval reward:  -55.801, TD loss: 139.132, Epsiode:  389, Epsilon:    0.01
Iteration:  244100, Train reward:  129.858, Eval reward:  -27.948, TD loss:  138.39, Epsiode:  390, Epsilon:    0.01
Iteration:  244200, Train reward:  128.504, Eval reward:   -41.58, TD loss: 128.828, Epsiode:  390, Epsilon:    0.01
Iteration:  244300, Train reward:  121.248, Eval reward:  -37.843, TD loss: 166.119, Epsiode:  390, Epsilon:    0.01
Iteration:  244400, Train reward:  132.055, Eval reward:  -44.009, TD loss: 146.032, Epsiode:  390, Epsilon:    0.01
Iteration:  244500, Train reward:  132.359, Eval reward:  -51.826, TD loss: 138.941, Epsiode:  390, Epsilon:    0.01
Iteration:  244600, Train reward:  106.159, Eval reward:  -34.008, TD loss: 121.135, Epsiode:  391, Epsilon:    0.01
Iteration:  244700, Train reward:   99.916, Eval reward:  -39.213, TD loss: 141.495, Epsiode:  391, Epsilon:    0.01
Iteration:  244800, Train reward:  105.941, Eval reward:  -27.957, TD loss: 145.011, Epsiode:  391, Epsilon:    0.01
Iteration:  244900, Train reward:  101.521, Eval reward:  -31.399, TD loss: 143.835, Epsiode:  391, Epsilon:    0.01
Iteration:  245000, Train reward:  123.381, Eval reward:   29.424, TD loss: 144.524, Epsiode:  391, Epsilon:    0.01
Iteration:  245100, Train reward:  129.952, Eval reward:   24.517, TD loss: 158.557, Epsiode:  391, Epsilon:    0.01
Iteration:  245200, Train reward:  104.051, Eval reward:   12.243, TD loss: 143.065, Epsiode:  391, Epsilon:    0.01
Iteration:  245300, Train reward:  106.875, Eval reward:   16.603, TD loss: 122.129, Epsiode:  391, Epsilon:    0.01
Iteration:  245400, Train reward:   90.973, Eval reward:   10.726, TD loss: 153.478, Epsiode:  392, Epsilon:    0.01
Iteration:  245500, Train reward:    85.21, Eval reward:    5.328, TD loss: 151.964, Epsiode:  392, Epsilon:    0.01
Iteration:  245600, Train reward:  113.056, Eval reward:   -2.679, TD loss: 148.492, Epsiode:  392, Epsilon:    0.01
Iteration:  245700, Train reward:  105.774, Eval reward:   11.423, TD loss: 160.183, Epsiode:  392, Epsilon:    0.01
Iteration:  245800, Train reward:   109.61, Eval reward:   12.797, TD loss: 140.229, Epsiode:  392, Epsilon:    0.01
Iteration:  245900, Train reward:   88.533, Eval reward:   24.519, TD loss: 123.023, Epsiode:  392, Epsilon:    0.01
Iteration:  246000, Train reward:   94.551, Eval reward:  -86.118, TD loss: 154.737, Epsiode:  392, Epsilon:    0.01
Iteration:  246100, Train reward:  101.672, Eval reward:  -77.055, TD loss: 133.284, Epsiode:  392, Epsilon:    0.01
Iteration:  246200, Train reward:   114.62, Eval reward:  -71.995, TD loss: 141.318, Epsiode:  392, Epsilon:    0.01
Iteration:  246300, Train reward:   78.437, Eval reward:  -67.591, TD loss: 136.857, Epsiode:  392, Epsilon:    0.01
Iteration:  246400, Train reward:   74.519, Eval reward:  -81.569, TD loss:  144.03, Epsiode:  393, Epsilon:    0.01
Iteration:  246500, Train reward:   93.077, Eval reward:  -89.104, TD loss: 124.778, Epsiode:  393, Epsilon:    0.01
Iteration:  246600, Train reward:   84.787, Eval reward:  -63.414, TD loss: 108.285, Epsiode:  393, Epsilon:    0.01
Iteration:  246700, Train reward:   62.329, Eval reward:  -90.432, TD loss:   132.4, Epsiode:  393, Epsilon:    0.01
Iteration:  246800, Train reward:    88.12, Eval reward:    -86.4, TD loss: 123.691, Epsiode:  394, Epsilon:    0.01
Iteration:  246900, Train reward:    91.02, Eval reward:  -72.486, TD loss: 129.946, Epsiode:  394, Epsilon:    0.01
Iteration:  247000, Train reward:    69.98, Eval reward:   75.751, TD loss: 140.776, Epsiode:  394, Epsilon:    0.01
Iteration:  247100, Train reward:   66.768, Eval reward:   38.431, TD loss: 137.362, Epsiode:  394, Epsilon:    0.01
Iteration:  247200, Train reward:   62.077, Eval reward:    48.18, TD loss: 146.635, Epsiode:  394, Epsilon:    0.01
Iteration:  247300, Train reward:   67.108, Eval reward:   42.848, TD loss: 120.908, Epsiode:  394, Epsilon:    0.01
Iteration:  247400, Train reward:   82.721, Eval reward:   36.056, TD loss: 149.387, Epsiode:  394, Epsilon:    0.01
Iteration:  247500, Train reward:   85.148, Eval reward:   49.272, TD loss: 126.797, Epsiode:  394, Epsilon:    0.01
Iteration:  247600, Train reward:   83.027, Eval reward:   64.492, TD loss: 122.961, Epsiode:  394, Epsilon:    0.01
Iteration:  247700, Train reward:   91.003, Eval reward:   58.968, TD loss: 135.792, Epsiode:  394, Epsilon:    0.01
Iteration:  247800, Train reward:   63.817, Eval reward:    46.94, TD loss: 111.114, Epsiode:  395, Epsilon:    0.01
Iteration:  247900, Train reward:   73.014, Eval reward:   33.891, TD loss:  138.82, Epsiode:  395, Epsilon:    0.01
Iteration:  248000, Train reward:   54.637, Eval reward:   58.593, TD loss: 140.328, Epsiode:  395, Epsilon:    0.01
Iteration:  248100, Train reward:   63.549, Eval reward:   54.504, TD loss: 144.476, Epsiode:  395, Epsilon:    0.01
Iteration:  248200, Train reward:   62.213, Eval reward:   57.634, TD loss: 138.589, Epsiode:  396, Epsilon:    0.01
Iteration:  248300, Train reward:     80.8, Eval reward:   46.412, TD loss: 134.519, Epsiode:  396, Epsilon:    0.01
Iteration:  248400, Train reward:   45.503, Eval reward:   47.386, TD loss: 150.279, Epsiode:  396, Epsilon:    0.01
Iteration:  248500, Train reward:   71.063, Eval reward:   76.008, TD loss:  133.94, Epsiode:  396, Epsilon:    0.01
Iteration:  248600, Train reward:   37.123, Eval reward:   65.009, TD loss: 125.853, Epsiode:  396, Epsilon:    0.01
Iteration:  248700, Train reward:   34.628, Eval reward:     59.6, TD loss: 135.528, Epsiode:  396, Epsilon:    0.01
Iteration:  248800, Train reward:   62.377, Eval reward:   73.246, TD loss: 137.625, Epsiode:  396, Epsilon:    0.01
Iteration:  248900, Train reward:    68.15, Eval reward:   53.872, TD loss: 126.189, Epsiode:  396, Epsilon:    0.01
Iteration:  249000, Train reward:  103.175, Eval reward: -133.296, TD loss: 130.871, Epsiode:  397, Epsilon:    0.01
Iteration:  249100, Train reward:   90.516, Eval reward: -114.697, TD loss: 143.721, Epsiode:  397, Epsilon:    0.01
Iteration:  249200, Train reward:  100.844, Eval reward: -119.479, TD loss: 142.647, Epsiode:  397, Epsilon:    0.01
Iteration:  249300, Train reward:   86.396, Eval reward: -129.042, TD loss: 131.538, Epsiode:  397, Epsilon:    0.01
Iteration:  249400, Train reward:   95.538, Eval reward: -137.456, TD loss: 138.962, Epsiode:  397, Epsilon:    0.01
Iteration:  249500, Train reward:   77.563, Eval reward: -129.764, TD loss: 143.636, Epsiode:  397, Epsilon:    0.01
Iteration:  249600, Train reward:   86.596, Eval reward: -138.095, TD loss: 127.929, Epsiode:  397, Epsilon:    0.01
Iteration:  249700, Train reward:   85.285, Eval reward: -121.675, TD loss: 127.564, Epsiode:  397, Epsilon:    0.01
Iteration:  249800, Train reward:  106.906, Eval reward:  -143.28, TD loss: 143.555, Epsiode:  397, Epsilon:    0.01
Iteration:  249900, Train reward:  101.735, Eval reward: -119.683, TD loss:   149.8, Epsiode:  398, Epsilon:    0.01
Iteration:  250000, Train reward:  106.475, Eval reward:   15.783, TD loss: 154.977, Epsiode:  398, Epsilon:    0.01
Iteration:  250100, Train reward:  108.432, Eval reward:    8.446, TD loss: 148.889, Epsiode:  398, Epsilon:    0.01
Iteration:  250200, Train reward:  105.371, Eval reward:   29.167, TD loss: 121.608, Epsiode:  398, Epsilon:    0.01
Iteration:  250300, Train reward:  107.214, Eval reward:   12.165, TD loss: 151.324, Epsiode:  399, Epsilon:    0.01
Iteration:  250400, Train reward:  105.259, Eval reward:    8.039, TD loss: 128.731, Epsiode:  399, Epsilon:    0.01
Iteration:  250500, Train reward:  123.879, Eval reward:   19.591, TD loss: 146.195, Epsiode:  399, Epsilon:    0.01
Iteration:  250600, Train reward:  107.201, Eval reward:    14.42, TD loss: 112.061, Epsiode:  399, Epsilon:    0.01
Iteration:  250700, Train reward:  117.879, Eval reward:   26.723, TD loss: 151.948, Epsiode:  399, Epsilon:    0.01
Iteration:  250800, Train reward:  111.675, Eval reward:    4.575, TD loss: 137.924, Epsiode:  400, Epsilon:    0.01
Iteration:  250900, Train reward:    99.56, Eval reward:   24.271, TD loss: 145.904, Epsiode:  400, Epsilon:    0.01
Iteration:  251000, Train reward:   97.717, Eval reward:    64.54, TD loss:   151.9, Epsiode:  400, Epsilon:    0.01
Iteration:  251100, Train reward:  113.221, Eval reward:   72.807, TD loss: 138.618, Epsiode:  400, Epsilon:    0.01
Iteration:  251200, Train reward:  124.865, Eval reward:   78.467, TD loss: 145.165, Epsiode:  401, Epsilon:    0.01
Iteration:  251300, Train reward:  125.313, Eval reward:   64.064, TD loss: 131.924, Epsiode:  401, Epsilon:    0.01
Iteration:  251400, Train reward:  104.874, Eval reward:   64.308, TD loss: 155.712, Epsiode:  401, Epsilon:    0.01
Iteration:  251500, Train reward:  100.177, Eval reward:    60.36, TD loss:  121.66, Epsiode:  402, Epsilon:    0.01
Iteration:  251600, Train reward:  112.157, Eval reward:   63.639, TD loss: 138.776, Epsiode:  402, Epsilon:    0.01
Iteration:  251700, Train reward:    96.75, Eval reward:   79.278, TD loss: 138.324, Epsiode:  402, Epsilon:    0.01
Iteration:  251800, Train reward:  107.774, Eval reward:   89.383, TD loss: 159.065, Epsiode:  402, Epsilon:    0.01
Iteration:  251900, Train reward:  128.126, Eval reward:    74.74, TD loss:  155.53, Epsiode:  403, Epsilon:    0.01
Iteration:  252000, Train reward:   118.61, Eval reward:    9.833, TD loss: 137.928, Epsiode:  403, Epsilon:    0.01
Iteration:  252100, Train reward:   126.99, Eval reward:   -1.156, TD loss: 162.849, Epsiode:  403, Epsilon:    0.01
Iteration:  252200, Train reward:  113.033, Eval reward:   -8.942, TD loss: 146.924, Epsiode:  403, Epsilon:    0.01
Iteration:  252300, Train reward:   94.887, Eval reward:   11.202, TD loss: 139.654, Epsiode:  403, Epsilon:    0.01
Iteration:  252400, Train reward:  118.087, Eval reward:    2.307, TD loss: 126.835, Epsiode:  403, Epsilon:    0.01
Iteration:  252500, Train reward:  124.427, Eval reward:   11.017, TD loss: 131.833, Epsiode:  403, Epsilon:    0.01
Iteration:  252600, Train reward:     99.9, Eval reward:    14.08, TD loss: 151.028, Epsiode:  403, Epsilon:    0.01
Iteration:  252700, Train reward:  105.685, Eval reward:   14.016, TD loss:  130.82, Epsiode:  403, Epsilon:    0.01
Iteration:  252800, Train reward:  109.961, Eval reward:   -3.903, TD loss: 124.276, Epsiode:  404, Epsilon:    0.01
Iteration:  252900, Train reward:  134.763, Eval reward:   -1.383, TD loss: 132.108, Epsiode:  404, Epsilon:    0.01
Iteration:  253000, Train reward:  118.724, Eval reward:   38.395, TD loss: 140.556, Epsiode:  404, Epsilon:    0.01
Iteration:  253100, Train reward:  123.295, Eval reward:   52.588, TD loss: 148.764, Epsiode:  404, Epsilon:    0.01
Iteration:  253200, Train reward:  116.978, Eval reward:    44.89, TD loss:  128.83, Epsiode:  404, Epsilon:    0.01
Iteration:  253300, Train reward:  128.346, Eval reward:   73.124, TD loss: 135.067, Epsiode:  405, Epsilon:    0.01
Iteration:  253400, Train reward:    96.33, Eval reward:   49.332, TD loss: 135.085, Epsiode:  405, Epsilon:    0.01
Iteration:  253500, Train reward:   93.911, Eval reward:    34.62, TD loss: 140.949, Epsiode:  406, Epsilon:    0.01
Iteration:  253600, Train reward:  112.877, Eval reward:   41.955, TD loss: 148.275, Epsiode:  406, Epsilon:    0.01
Iteration:  253700, Train reward:  121.808, Eval reward:   49.963, TD loss: 149.568, Epsiode:  406, Epsilon:    0.01
Iteration:  253800, Train reward:  105.944, Eval reward:   12.942, TD loss: 150.442, Epsiode:  406, Epsilon:    0.01
Iteration:  253900, Train reward:  106.015, Eval reward:   43.449, TD loss: 127.775, Epsiode:  406, Epsilon:    0.01
Iteration:  254000, Train reward:  115.723, Eval reward:   86.558, TD loss: 141.595, Epsiode:  406, Epsilon:    0.01
Iteration:  254100, Train reward:  103.982, Eval reward:   89.885, TD loss: 135.008, Epsiode:  407, Epsilon:    0.01
Iteration:  254200, Train reward:   111.02, Eval reward:   96.119, TD loss: 132.828, Epsiode:  407, Epsilon:    0.01
Iteration:  254300, Train reward:  100.527, Eval reward:   93.499, TD loss: 141.891, Epsiode:  407, Epsilon:    0.01
Iteration:  254400, Train reward:   97.487, Eval reward:   87.907, TD loss: 140.758, Epsiode:  407, Epsilon:    0.01
Iteration:  254500, Train reward:  108.149, Eval reward:   78.777, TD loss: 120.054, Epsiode:  407, Epsilon:    0.01
Iteration:  254600, Train reward:  119.901, Eval reward:   98.196, TD loss: 135.623, Epsiode:  407, Epsilon:    0.01
Iteration:  254700, Train reward:  107.989, Eval reward:    76.17, TD loss: 151.904, Epsiode:  407, Epsilon:    0.01
Iteration:  254800, Train reward:   99.031, Eval reward:   84.464, TD loss: 142.714, Epsiode:  407, Epsilon:    0.01
Iteration:  254900, Train reward:  100.057, Eval reward:   82.311, TD loss: 129.313, Epsiode:  407, Epsilon:    0.01
Iteration:  255000, Train reward:  117.572, Eval reward:   19.177, TD loss: 141.602, Epsiode:  407, Epsilon:    0.01
Iteration:  255100, Train reward:   86.939, Eval reward:   27.194, TD loss: 139.327, Epsiode:  408, Epsilon:    0.01
Iteration:  255200, Train reward:  106.948, Eval reward:   28.702, TD loss: 146.263, Epsiode:  408, Epsilon:    0.01
Iteration:  255300, Train reward:   98.506, Eval reward:   23.204, TD loss:  146.87, Epsiode:  408, Epsilon:    0.01
Iteration:  255400, Train reward:  108.389, Eval reward:   31.859, TD loss: 151.914, Epsiode:  408, Epsilon:    0.01
Iteration:  255500, Train reward:  109.939, Eval reward:   50.196, TD loss:   137.1, Epsiode:  409, Epsilon:    0.01
Iteration:  255600, Train reward:  100.798, Eval reward:   13.214, TD loss: 132.667, Epsiode:  409, Epsilon:    0.01
Iteration:  255700, Train reward:    83.35, Eval reward:   37.598, TD loss: 117.872, Epsiode:  409, Epsilon:    0.01
Iteration:  255800, Train reward:   88.777, Eval reward:   23.929, TD loss: 126.633, Epsiode:  409, Epsilon:    0.01
Iteration:  255900, Train reward:  103.897, Eval reward:   34.972, TD loss: 144.525, Epsiode:  409, Epsilon:    0.01
Iteration:  256000, Train reward:   91.003, Eval reward:  -36.071, TD loss: 152.916, Epsiode:  409, Epsilon:    0.01
Iteration:  256100, Train reward:  109.968, Eval reward:   -33.33, TD loss: 142.954, Epsiode:  409, Epsilon:    0.01
Iteration:  256200, Train reward:   81.384, Eval reward:  -50.141, TD loss: 136.135, Epsiode:  410, Epsilon:    0.01
Iteration:  256300, Train reward:    83.56, Eval reward:  -24.974, TD loss: 128.639, Epsiode:  410, Epsilon:    0.01
Iteration:  256400, Train reward:    91.65, Eval reward:  -43.738, TD loss: 129.398, Epsiode:  410, Epsilon:    0.01
Iteration:  256500, Train reward:   88.976, Eval reward:  -38.511, TD loss: 139.475, Epsiode:  411, Epsilon:    0.01
Iteration:  256600, Train reward:   68.352, Eval reward:  -22.853, TD loss:  147.18, Epsiode:  411, Epsilon:    0.01
Iteration:  256700, Train reward:   69.808, Eval reward:  -47.755, TD loss: 134.255, Epsiode:  411, Epsilon:    0.01
Iteration:  256800, Train reward:   76.136, Eval reward:  -41.764, TD loss: 120.763, Epsiode:  411, Epsilon:    0.01
Iteration:  256900, Train reward:   66.489, Eval reward:  -39.825, TD loss: 138.047, Epsiode:  411, Epsilon:    0.01
Iteration:  257000, Train reward:   68.577, Eval reward:  -36.249, TD loss: 139.543, Epsiode:  411, Epsilon:    0.01
Iteration:  257100, Train reward:   72.329, Eval reward:  -35.171, TD loss: 132.904, Epsiode:  411, Epsilon:    0.01
Iteration:  257200, Train reward:   70.741, Eval reward:  -43.337, TD loss:  140.64, Epsiode:  411, Epsilon:    0.01
Iteration:  257300, Train reward:   62.755, Eval reward:  -49.448, TD loss: 138.707, Epsiode:  412, Epsilon:    0.01
Iteration:  257400, Train reward:   62.851, Eval reward:  -46.314, TD loss: 126.053, Epsiode:  413, Epsilon:    0.01
Iteration:  257500, Train reward:   80.224, Eval reward:   -61.59, TD loss: 130.524, Epsiode:  413, Epsilon:    0.01
Iteration:  257600, Train reward:   66.458, Eval reward:  -37.962, TD loss: 143.077, Epsiode:  413, Epsilon:    0.01
Iteration:  257700, Train reward:   52.469, Eval reward:  -45.526, TD loss: 148.565, Epsiode:  413, Epsilon:    0.01
Iteration:  257800, Train reward:    69.09, Eval reward:  -39.517, TD loss: 134.358, Epsiode:  413, Epsilon:    0.01
Iteration:  257900, Train reward:   61.775, Eval reward:  -39.405, TD loss: 147.061, Epsiode:  414, Epsilon:    0.01
Iteration:  258000, Train reward:   66.633, Eval reward:  -95.848, TD loss: 132.255, Epsiode:  414, Epsilon:    0.01
Iteration:  258100, Train reward:   61.497, Eval reward:  -80.821, TD loss:  142.97, Epsiode:  414, Epsilon:    0.01
Iteration:  258200, Train reward:   75.845, Eval reward: -103.183, TD loss: 154.265, Epsiode:  415, Epsilon:    0.01
Iteration:  258300, Train reward:   52.302, Eval reward: -100.416, TD loss: 157.002, Epsiode:  415, Epsilon:    0.01
Iteration:  258400, Train reward:   76.421, Eval reward:  -98.827, TD loss: 153.361, Epsiode:  415, Epsilon:    0.01
Iteration:  258500, Train reward:   50.815, Eval reward: -102.292, TD loss: 139.148, Epsiode:  416, Epsilon:    0.01
Iteration:  258600, Train reward:   70.934, Eval reward:   -96.22, TD loss: 131.975, Epsiode:  416, Epsilon:    0.01
Iteration:  258700, Train reward:   76.437, Eval reward:  -92.342, TD loss: 148.679, Epsiode:  416, Epsilon:    0.01
Iteration:  258800, Train reward:    70.38, Eval reward: -104.163, TD loss: 140.098, Epsiode:  416, Epsilon:    0.01
Iteration:  258900, Train reward:   53.507, Eval reward:   -94.32, TD loss: 155.951, Epsiode:  416, Epsilon:    0.01
Iteration:  259000, Train reward:   66.143, Eval reward:   46.171, TD loss: 130.334, Epsiode:  416, Epsilon:    0.01
Iteration:  259100, Train reward:   66.946, Eval reward:   23.036, TD loss: 159.369, Epsiode:  416, Epsilon:    0.01
Iteration:  259200, Train reward:   69.402, Eval reward:   38.174, TD loss: 135.224, Epsiode:  416, Epsilon:    0.01
