Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   12.434, Eval reward: -513.512, TD loss:  14.869, Epsiode:    0, Epsilon:     1.0
Iteration:  225700, Train reward:  103.514, Eval reward:  132.874, TD loss: 143.118, Epsiode:  376, Epsilon:    0.01
Iteration:  225800, Train reward:   107.19, Eval reward:  141.271, TD loss: 138.606, Epsiode:  377, Epsilon:    0.01
Iteration:  225900, Train reward:   96.979, Eval reward:  155.159, TD loss: 143.632, Epsiode:  377, Epsilon:    0.01
Iteration:  226000, Train reward:   79.059, Eval reward:  151.795, TD loss: 147.085, Epsiode:  377, Epsilon:    0.01
Iteration:  226100, Train reward:   119.26, Eval reward:  145.283, TD loss: 151.766, Epsiode:  377, Epsilon:    0.01
Iteration:  226200, Train reward:  103.226, Eval reward:  122.725, TD loss: 124.291, Epsiode:  377, Epsilon:    0.01
Iteration:  226300, Train reward:   95.627, Eval reward:  124.464, TD loss: 135.943, Epsiode:  377, Epsilon:    0.01
Iteration:  226400, Train reward:  104.896, Eval reward:  122.831, TD loss: 148.355, Epsiode:  378, Epsilon:    0.01
Iteration:  226500, Train reward:   93.254, Eval reward:  137.235, TD loss: 129.964, Epsiode:  378, Epsilon:    0.01
Iteration:  226600, Train reward:  112.567, Eval reward:  153.154, TD loss: 149.669, Epsiode:  378, Epsilon:    0.01
Iteration:  226700, Train reward:  104.023, Eval reward:  136.819, TD loss: 146.481, Epsiode:  378, Epsilon:    0.01
Iteration:  226800, Train reward:  117.177, Eval reward:  158.935, TD loss: 134.282, Epsiode:  378, Epsilon:    0.01
Iteration:  226900, Train reward:   96.197, Eval reward:  128.044, TD loss:  138.06, Epsiode:  378, Epsilon:    0.01
Iteration:  227000, Train reward:  118.014, Eval reward:  -71.223, TD loss: 145.324, Epsiode:  379, Epsilon:    0.01
Iteration:  227100, Train reward:   97.443, Eval reward:  -77.516, TD loss: 137.202, Epsiode:  379, Epsilon:    0.01
Iteration:  227200, Train reward:  122.659, Eval reward:  -60.365, TD loss: 139.305, Epsiode:  379, Epsilon:    0.01
Iteration:  227300, Train reward:   95.552, Eval reward:  -85.658, TD loss: 140.542, Epsiode:  379, Epsilon:    0.01
Iteration:  227400, Train reward:  104.304, Eval reward:   -73.63, TD loss:  166.37, Epsiode:  379, Epsilon:    0.01
Iteration:  227500, Train reward:  131.043, Eval reward:  -72.283, TD loss: 161.198, Epsiode:  379, Epsilon:    0.01
Iteration:  227600, Train reward:   140.14, Eval reward:  -82.778, TD loss: 144.453, Epsiode:  380, Epsilon:    0.01
Iteration:  227700, Train reward:  134.453, Eval reward:  -89.239, TD loss: 134.278, Epsiode:  380, Epsilon:    0.01
Iteration:  227800, Train reward:   131.74, Eval reward:  -71.096, TD loss: 151.572, Epsiode:  380, Epsilon:    0.01
Iteration:  227900, Train reward:  133.487, Eval reward:    -66.5, TD loss:  135.76, Epsiode:  380, Epsilon:    0.01
Iteration:  228000, Train reward:  128.787, Eval reward:   -7.425, TD loss: 157.629, Epsiode:  380, Epsilon:    0.01
Iteration:  228100, Train reward:  142.234, Eval reward:  -13.989, TD loss: 166.772, Epsiode:  381, Epsilon:    0.01
Iteration:  228200, Train reward:  144.661, Eval reward:   -8.041, TD loss: 157.851, Epsiode:  381, Epsilon:    0.01
Iteration:  228300, Train reward:  120.853, Eval reward:   -9.169, TD loss:  139.27, Epsiode:  382, Epsilon:    0.01
Iteration:  228400, Train reward:  126.607, Eval reward:  -11.501, TD loss: 156.419, Epsiode:  382, Epsilon:    0.01
Iteration:  228500, Train reward:  134.893, Eval reward:  -18.728, TD loss: 133.799, Epsiode:  382, Epsilon:    0.01
Iteration:  228600, Train reward:  138.761, Eval reward:  -12.586, TD loss: 128.446, Epsiode:  382, Epsilon:    0.01
Iteration:  228700, Train reward:  122.061, Eval reward:   -7.698, TD loss: 139.231, Epsiode:  382, Epsilon:    0.01
Iteration:  228800, Train reward:  143.272, Eval reward:  -10.442, TD loss:  144.24, Epsiode:  383, Epsilon:    0.01
Iteration:  228900, Train reward:  121.024, Eval reward:   -0.315, TD loss: 149.953, Epsiode:  383, Epsilon:    0.01
Iteration:  229000, Train reward:  128.873, Eval reward:  105.162, TD loss:  160.39, Epsiode:  383, Epsilon:    0.01
Iteration:  229100, Train reward:  119.663, Eval reward:  117.393, TD loss:  127.94, Epsiode:  383, Epsilon:    0.01
Iteration:  229200, Train reward:  129.634, Eval reward:     97.0, TD loss: 129.683, Epsiode:  383, Epsilon:    0.01
Iteration:  229300, Train reward:  123.776, Eval reward:   116.69, TD loss: 122.916, Epsiode:  384, Epsilon:    0.01
Iteration:  229400, Train reward:  121.043, Eval reward:  121.646, TD loss:  145.26, Epsiode:  384, Epsilon:    0.01
Iteration:  229500, Train reward:   98.722, Eval reward:  111.812, TD loss: 139.389, Epsiode:  385, Epsilon:    0.01
Iteration:  229600, Train reward:  118.669, Eval reward:  121.822, TD loss:   139.4, Epsiode:  385, Epsilon:    0.01
Iteration:  229700, Train reward:  104.564, Eval reward:  105.909, TD loss:  131.87, Epsiode:  385, Epsilon:    0.01
Iteration:  229800, Train reward:  110.565, Eval reward:  100.503, TD loss: 146.306, Epsiode:  385, Epsilon:    0.01
Iteration:  229900, Train reward:  104.313, Eval reward:  112.176, TD loss: 161.263, Epsiode:  385, Epsilon:    0.01
Iteration:  230000, Train reward:  114.531, Eval reward:  102.928, TD loss: 141.388, Epsiode:  385, Epsilon:    0.01
Iteration:  230100, Train reward:   97.714, Eval reward:  101.641, TD loss: 136.559, Epsiode:  386, Epsilon:    0.01
Iteration:  230200, Train reward:  117.261, Eval reward:  119.093, TD loss: 139.859, Epsiode:  386, Epsilon:    0.01
Iteration:  230300, Train reward:  122.951, Eval reward:   99.124, TD loss:  136.43, Epsiode:  386, Epsilon:    0.01
Iteration:  230400, Train reward:  105.631, Eval reward:  106.885, TD loss: 125.079, Epsiode:  386, Epsilon:    0.01
Iteration:  230500, Train reward:  117.041, Eval reward:   110.56, TD loss: 143.149, Epsiode:  386, Epsilon:    0.01
Iteration:  230600, Train reward:  105.033, Eval reward:   96.824, TD loss: 142.853, Epsiode:  386, Epsilon:    0.01
Iteration:  230700, Train reward:  129.804, Eval reward:   90.985, TD loss: 164.575, Epsiode:  387, Epsilon:    0.01
Iteration:  230800, Train reward:  117.962, Eval reward:   92.228, TD loss: 145.878, Epsiode:  387, Epsilon:    0.01
Iteration:  230900, Train reward:  127.443, Eval reward:   81.231, TD loss: 129.849, Epsiode:  387, Epsilon:    0.01
Iteration:  231000, Train reward:  127.526, Eval reward:   66.467, TD loss: 149.453, Epsiode:  387, Epsilon:    0.01
Iteration:  231100, Train reward:   137.27, Eval reward:   68.875, TD loss: 138.771, Epsiode:  388, Epsilon:    0.01
Iteration:  231200, Train reward:  108.929, Eval reward:   61.117, TD loss: 154.646, Epsiode:  388, Epsilon:    0.01
Iteration:  231300, Train reward:   136.61, Eval reward:   66.667, TD loss: 158.279, Epsiode:  388, Epsilon:    0.01
Iteration:  231400, Train reward:  136.517, Eval reward:   77.008, TD loss: 167.999, Epsiode:  388, Epsilon:    0.01
Iteration:  231500, Train reward:  123.465, Eval reward:    62.57, TD loss: 146.584, Epsiode:  388, Epsilon:    0.01
Iteration:  231600, Train reward:  128.078, Eval reward:    81.79, TD loss: 148.788, Epsiode:  388, Epsilon:    0.01
Iteration:  231700, Train reward:   139.88, Eval reward:   52.493, TD loss: 147.752, Epsiode:  389, Epsilon:    0.01
Iteration:  231800, Train reward:  121.534, Eval reward:   63.257, TD loss: 151.517, Epsiode:  390, Epsilon:    0.01
Iteration:  231900, Train reward:  130.687, Eval reward:   77.182, TD loss: 135.775, Epsiode:  390, Epsilon:    0.01
Iteration:  232000, Train reward:  131.489, Eval reward:   199.38, TD loss: 148.915, Epsiode:  390, Epsilon:    0.01
Iteration:  232100, Train reward:  133.257, Eval reward:  182.895, TD loss:  144.05, Epsiode:  390, Epsilon:    0.01
Iteration:  232200, Train reward:  128.305, Eval reward:  187.182, TD loss: 142.358, Epsiode:  390, Epsilon:    0.01
Iteration:  232300, Train reward:   121.37, Eval reward:  198.317, TD loss: 154.091, Epsiode:  390, Epsilon:    0.01
Iteration:  232400, Train reward:  113.064, Eval reward:  194.867, TD loss: 135.286, Epsiode:  390, Epsilon:    0.01
Iteration:  232500, Train reward:  113.225, Eval reward:  182.232, TD loss: 162.741, Epsiode:  391, Epsilon:    0.01
Iteration:  232600, Train reward:  130.175, Eval reward:  181.919, TD loss: 150.841, Epsiode:  391, Epsilon:    0.01
Iteration:  232700, Train reward:  112.161, Eval reward:  189.769, TD loss: 131.786, Epsiode:  391, Epsilon:    0.01
Iteration:  232800, Train reward:   128.42, Eval reward:  209.093, TD loss: 136.542, Epsiode:  391, Epsilon:    0.01
Iteration:  232900, Train reward:  134.569, Eval reward:  199.197, TD loss: 155.932, Epsiode:  391, Epsilon:    0.01
Iteration:  233000, Train reward:   126.41, Eval reward:   63.168, TD loss: 137.177, Epsiode:  391, Epsilon:    0.01
Iteration:  233100, Train reward:  121.433, Eval reward:   51.794, TD loss: 144.111, Epsiode:  392, Epsilon:    0.01
Iteration:  233200, Train reward:  122.776, Eval reward:   67.584, TD loss: 150.418, Epsiode:  392, Epsilon:    0.01
Iteration:  233300, Train reward:  134.051, Eval reward:   60.966, TD loss: 135.959, Epsiode:  392, Epsilon:    0.01
Iteration:  233400, Train reward:  136.677, Eval reward:   61.605, TD loss: 143.387, Epsiode:  392, Epsilon:    0.01
Iteration:  233500, Train reward:  121.209, Eval reward:    50.38, TD loss: 166.925, Epsiode:  392, Epsilon:    0.01
Iteration:  233600, Train reward:  115.886, Eval reward:   59.531, TD loss: 159.042, Epsiode:  392, Epsilon:    0.01
Iteration:  233700, Train reward:   142.37, Eval reward:   56.191, TD loss: 158.159, Epsiode:  393, Epsilon:    0.01
Iteration:  233800, Train reward:  106.956, Eval reward:   66.805, TD loss: 142.561, Epsiode:  393, Epsilon:    0.01
Iteration:  233900, Train reward:   131.63, Eval reward:    51.56, TD loss: 146.532, Epsiode:  393, Epsilon:    0.01
Iteration:  234000, Train reward:  125.155, Eval reward:   97.402, TD loss:  134.73, Epsiode:  393, Epsilon:    0.01
Iteration:  234100, Train reward:  117.006, Eval reward:  125.184, TD loss: 127.514, Epsiode:  393, Epsilon:    0.01
Iteration:  234200, Train reward:  118.002, Eval reward:  114.491, TD loss: 147.931, Epsiode:  393, Epsilon:    0.01
Iteration:  234300, Train reward:  122.983, Eval reward:  110.394, TD loss: 131.979, Epsiode:  393, Epsilon:    0.01
Iteration:  234400, Train reward:  121.867, Eval reward:  103.575, TD loss: 141.842, Epsiode:  394, Epsilon:    0.01
Iteration:  234500, Train reward:  112.108, Eval reward:  103.249, TD loss: 147.301, Epsiode:  394, Epsilon:    0.01
Iteration:  234600, Train reward:  130.687, Eval reward:   95.061, TD loss:   147.8, Epsiode:  394, Epsilon:    0.01
Iteration:  234700, Train reward:  137.364, Eval reward:  102.523, TD loss: 147.999, Epsiode:  394, Epsilon:    0.01
Iteration:  234800, Train reward:  121.029, Eval reward:  118.447, TD loss: 137.685, Epsiode:  394, Epsilon:    0.01
Iteration:  234900, Train reward:  134.568, Eval reward:   107.81, TD loss: 132.044, Epsiode:  394, Epsilon:    0.01
Iteration:  235000, Train reward:  125.319, Eval reward:  207.072, TD loss: 152.034, Epsiode:  395, Epsilon:    0.01
Iteration:  235100, Train reward:  134.738, Eval reward:  178.442, TD loss: 140.169, Epsiode:  395, Epsilon:    0.01
Iteration:  235200, Train reward:  129.036, Eval reward:  202.272, TD loss: 146.605, Epsiode:  395, Epsilon:    0.01
Iteration:  235300, Train reward:  141.121, Eval reward:  191.559, TD loss: 138.003, Epsiode:  395, Epsilon:    0.01
Iteration:  235400, Train reward:  108.873, Eval reward:  178.936, TD loss:  150.93, Epsiode:  396, Epsilon:    0.01
Iteration:  235500, Train reward:  127.403, Eval reward:  192.839, TD loss: 148.229, Epsiode:  396, Epsilon:    0.01
Iteration:  235600, Train reward:  127.603, Eval reward:  211.953, TD loss: 155.943, Epsiode:  397, Epsilon:    0.01
Iteration:  235700, Train reward:  128.714, Eval reward:  203.951, TD loss: 157.221, Epsiode:  397, Epsilon:    0.01
Iteration:  235800, Train reward:  124.455, Eval reward:  196.611, TD loss:   160.0, Epsiode:  397, Epsilon:    0.01
Iteration:  235900, Train reward:  129.444, Eval reward:  180.961, TD loss: 152.848, Epsiode:  397, Epsilon:    0.01
Iteration:  236000, Train reward:  125.894, Eval reward:   68.345, TD loss: 148.091, Epsiode:  397, Epsilon:    0.01
Iteration:  236100, Train reward:  113.876, Eval reward:   79.586, TD loss: 143.028, Epsiode:  397, Epsilon:    0.01
Iteration:  236200, Train reward:  116.664, Eval reward:   77.427, TD loss:  144.79, Epsiode:  398, Epsilon:    0.01
Iteration:  236300, Train reward:  102.507, Eval reward:   72.669, TD loss: 151.613, Epsiode:  398, Epsilon:    0.01
Iteration:  236400, Train reward:   135.63, Eval reward:   69.179, TD loss: 140.212, Epsiode:  398, Epsilon:    0.01
Iteration:  236500, Train reward:  123.717, Eval reward:   85.175, TD loss: 154.123, Epsiode:  398, Epsilon:    0.01
Iteration:  236600, Train reward:  111.584, Eval reward:   86.602, TD loss: 129.319, Epsiode:  398, Epsilon:    0.01
Iteration:  236700, Train reward:   104.55, Eval reward:   67.483, TD loss: 153.116, Epsiode:  398, Epsilon:    0.01
Iteration:  236800, Train reward:   95.969, Eval reward:   82.935, TD loss: 140.496, Epsiode:  399, Epsilon:    0.01
Iteration:  236900, Train reward:  117.389, Eval reward:   85.444, TD loss: 155.299, Epsiode:  399, Epsilon:    0.01
Iteration:  237000, Train reward:  123.177, Eval reward:   71.241, TD loss: 172.614, Epsiode:  399, Epsilon:    0.01
Iteration:  237100, Train reward:   118.31, Eval reward:   77.183, TD loss: 143.239, Epsiode:  399, Epsilon:    0.01
Iteration:  237200, Train reward:   102.53, Eval reward:   61.414, TD loss: 147.602, Epsiode:  399, Epsilon:    0.01
Iteration:  237300, Train reward:  118.624, Eval reward:   65.624, TD loss: 163.104, Epsiode:  400, Epsilon:    0.01
Iteration:  237400, Train reward:  128.302, Eval reward:   67.954, TD loss:  138.54, Epsiode:  400, Epsilon:    0.01
Iteration:  237500, Train reward:  108.538, Eval reward:   56.783, TD loss: 139.721, Epsiode:  400, Epsilon:    0.01
Iteration:  237600, Train reward:  106.755, Eval reward:   57.068, TD loss: 154.439, Epsiode:  400, Epsilon:    0.01
Iteration:  237700, Train reward:   117.51, Eval reward:   56.767, TD loss: 146.356, Epsiode:  401, Epsilon:    0.01
Iteration:  237800, Train reward:  100.688, Eval reward:   66.207, TD loss: 156.542, Epsiode:  401, Epsilon:    0.01
Iteration:  237900, Train reward:  117.518, Eval reward:    72.68, TD loss: 143.958, Epsiode:  401, Epsilon:    0.01
Iteration:  238000, Train reward:   97.847, Eval reward:   79.747, TD loss: 163.583, Epsiode:  402, Epsilon:    0.01
Iteration:  238100, Train reward:  123.692, Eval reward:   96.683, TD loss: 129.117, Epsiode:  402, Epsilon:    0.01
Iteration:  238200, Train reward:  106.708, Eval reward:   95.059, TD loss: 139.728, Epsiode:  402, Epsilon:    0.01
Iteration:  238300, Train reward:  108.316, Eval reward:   97.436, TD loss: 149.623, Epsiode:  402, Epsilon:    0.01
Iteration:  238400, Train reward:  108.787, Eval reward:  100.664, TD loss: 152.252, Epsiode:  403, Epsilon:    0.01
Iteration:  238500, Train reward:  113.769, Eval reward:   99.948, TD loss: 138.394, Epsiode:  403, Epsilon:    0.01
Iteration:  238600, Train reward:  102.636, Eval reward:  103.538, TD loss: 151.655, Epsiode:  403, Epsilon:    0.01
Iteration:  238700, Train reward:  109.024, Eval reward:   93.173, TD loss: 149.563, Epsiode:  403, Epsilon:    0.01
Iteration:  238800, Train reward:  131.845, Eval reward:  111.232, TD loss: 144.136, Epsiode:  404, Epsilon:    0.01
Iteration:  238900, Train reward:  135.277, Eval reward:  108.415, TD loss: 144.669, Epsiode:  404, Epsilon:    0.01
Iteration:  239000, Train reward:  131.163, Eval reward:   13.441, TD loss:  144.76, Epsiode:  404, Epsilon:    0.01
Iteration:  239100, Train reward:  126.433, Eval reward:  -20.382, TD loss: 141.686, Epsiode:  404, Epsilon:    0.01
Iteration:  239200, Train reward:  112.305, Eval reward:   11.823, TD loss: 147.651, Epsiode:  404, Epsilon:    0.01
Iteration:  239300, Train reward:  120.912, Eval reward:    0.842, TD loss: 155.258, Epsiode:  404, Epsilon:    0.01
Iteration:  239400, Train reward:  125.221, Eval reward:     17.0, TD loss: 160.964, Epsiode:  404, Epsilon:    0.01
Iteration:  239500, Train reward:   124.48, Eval reward:    6.624, TD loss: 151.146, Epsiode:  404, Epsilon:    0.01
Iteration:  239600, Train reward:  111.717, Eval reward:    -8.81, TD loss: 123.032, Epsiode:  404, Epsilon:    0.01
Iteration:  239700, Train reward:  141.218, Eval reward:   18.051, TD loss: 146.219, Epsiode:  404, Epsilon:    0.01
Iteration:  239800, Train reward:  133.057, Eval reward:    2.952, TD loss: 128.231, Epsiode:  405, Epsilon:    0.01
Iteration:  239900, Train reward:  159.564, Eval reward:   14.007, TD loss: 135.864, Epsiode:  405, Epsilon:    0.01
Iteration:  240000, Train reward:  130.348, Eval reward: -133.783, TD loss: 152.959, Epsiode:  405, Epsilon:    0.01
Iteration:  240100, Train reward:  134.986, Eval reward:  -110.15, TD loss: 130.802, Epsiode:  405, Epsilon:    0.01
Iteration:  240200, Train reward:   143.93, Eval reward: -121.818, TD loss: 139.978, Epsiode:  405, Epsilon:    0.01
Iteration:  240300, Train reward:  131.707, Eval reward: -130.013, TD loss: 155.275, Epsiode:  405, Epsilon:    0.01
Iteration:  240400, Train reward:   133.14, Eval reward: -107.448, TD loss: 145.771, Epsiode:  405, Epsilon:    0.01
Iteration:  240500, Train reward:  139.516, Eval reward: -131.424, TD loss: 157.731, Epsiode:  405, Epsilon:    0.01
Iteration:  240600, Train reward:  124.166, Eval reward:  -135.19, TD loss: 142.371, Epsiode:  405, Epsilon:    0.01
Iteration:  240700, Train reward:  138.453, Eval reward: -145.806, TD loss: 174.469, Epsiode:  405, Epsilon:    0.01
Iteration:  240800, Train reward:  114.567, Eval reward: -130.635, TD loss: 150.363, Epsiode:  406, Epsilon:    0.01
Iteration:  240900, Train reward:  122.291, Eval reward: -124.075, TD loss: 158.073, Epsiode:  406, Epsilon:    0.01
Iteration:  241000, Train reward:  131.037, Eval reward: -165.836, TD loss: 143.055, Epsiode:  406, Epsilon:    0.01
Iteration:  241100, Train reward:  117.391, Eval reward: -176.998, TD loss: 157.628, Epsiode:  406, Epsilon:    0.01
Iteration:  241200, Train reward:  127.362, Eval reward: -192.732, TD loss: 140.896, Epsiode:  406, Epsilon:    0.01
Iteration:  241300, Train reward:  113.906, Eval reward: -192.377, TD loss: 155.006, Epsiode:  406, Epsilon:    0.01
Iteration:  241400, Train reward:  142.417, Eval reward: -186.465, TD loss: 141.373, Epsiode:  406, Epsilon:    0.01
Iteration:  241500, Train reward:   99.861, Eval reward: -173.643, TD loss: 150.419, Epsiode:  406, Epsilon:    0.01
Iteration:  241600, Train reward:    110.2, Eval reward:   -181.3, TD loss: 151.939, Epsiode:  406, Epsilon:    0.01
Iteration:  241700, Train reward:  102.849, Eval reward: -190.777, TD loss: 143.962, Epsiode:  406, Epsilon:    0.01
Iteration:  241800, Train reward:  111.085, Eval reward: -189.764, TD loss: 150.535, Epsiode:  407, Epsilon:    0.01
Iteration:  241900, Train reward:   53.856, Eval reward: -173.912, TD loss: 141.557, Epsiode:  408, Epsilon:    0.01
Iteration:  242000, Train reward:     75.8, Eval reward:   80.556, TD loss: 146.063, Epsiode:  408, Epsilon:    0.01
Iteration:  242100, Train reward:   63.776, Eval reward:   82.833, TD loss: 151.973, Epsiode:  408, Epsilon:    0.01
Iteration:  242200, Train reward:   62.685, Eval reward:   79.811, TD loss: 152.223, Epsiode:  408, Epsilon:    0.01
Iteration:  242300, Train reward:   68.671, Eval reward:   72.023, TD loss: 147.828, Epsiode:  409, Epsilon:    0.01
Iteration:  242400, Train reward:    63.78, Eval reward:   90.867, TD loss: 141.044, Epsiode:  409, Epsilon:    0.01
Iteration:  242500, Train reward:   58.394, Eval reward:   82.342, TD loss: 164.255, Epsiode:  409, Epsilon:    0.01
Iteration:  242600, Train reward:   52.628, Eval reward:   81.699, TD loss: 148.557, Epsiode:  409, Epsilon:    0.01
Iteration:  242700, Train reward:   74.286, Eval reward:   68.386, TD loss: 158.488, Epsiode:  410, Epsilon:    0.01
Iteration:  242800, Train reward:   91.417, Eval reward:   76.441, TD loss: 157.035, Epsiode:  410, Epsilon:    0.01
Iteration:  242900, Train reward:   71.677, Eval reward:   73.127, TD loss: 139.613, Epsiode:  410, Epsilon:    0.01
Iteration:  243000, Train reward:   89.052, Eval reward:  159.006, TD loss: 143.983, Epsiode:  410, Epsilon:    0.01
Iteration:  243100, Train reward:   84.245, Eval reward:  164.835, TD loss: 138.894, Epsiode:  410, Epsilon:    0.01
Iteration:  243200, Train reward:   64.957, Eval reward:  143.508, TD loss: 138.716, Epsiode:  410, Epsilon:    0.01
Iteration:  243300, Train reward:    96.45, Eval reward:  174.017, TD loss: 159.987, Epsiode:  410, Epsilon:    0.01
Iteration:  243400, Train reward:   65.965, Eval reward:  161.146, TD loss:  153.55, Epsiode:  411, Epsilon:    0.01
Iteration:  243500, Train reward:   82.399, Eval reward:  172.534, TD loss: 144.293, Epsiode:  411, Epsilon:    0.01
Iteration:  243600, Train reward:     72.5, Eval reward:  163.711, TD loss: 152.988, Epsiode:  411, Epsilon:    0.01
Iteration:  243700, Train reward:   85.882, Eval reward:  173.765, TD loss: 151.283, Epsiode:  411, Epsilon:    0.01
Iteration:  243800, Train reward:   72.542, Eval reward:  169.347, TD loss: 134.831, Epsiode:  411, Epsilon:    0.01
Iteration:  243900, Train reward:   94.193, Eval reward:    169.6, TD loss: 155.939, Epsiode:  411, Epsilon:    0.01
Iteration:  244000, Train reward:    71.53, Eval reward:  -37.477, TD loss: 152.788, Epsiode:  412, Epsilon:    0.01
Iteration:  244100, Train reward:   89.075, Eval reward:  -33.714, TD loss: 136.743, Epsiode:  412, Epsilon:    0.01
Iteration:  244200, Train reward:   85.843, Eval reward:  -43.145, TD loss:  155.58, Epsiode:  412, Epsilon:    0.01
Iteration:  244300, Train reward:  100.114, Eval reward:  -34.989, TD loss: 147.815, Epsiode:  412, Epsilon:    0.01
Iteration:  244400, Train reward:   76.107, Eval reward:  -35.907, TD loss:  166.47, Epsiode:  412, Epsilon:    0.01
Iteration:  244500, Train reward:   80.433, Eval reward:  -47.885, TD loss: 143.296, Epsiode:  413, Epsilon:    0.01
Iteration:  244600, Train reward:   75.871, Eval reward:  -29.099, TD loss: 151.469, Epsiode:  413, Epsilon:    0.01
Iteration:  244700, Train reward:   84.287, Eval reward:  -33.463, TD loss: 129.725, Epsiode:  413, Epsilon:    0.01
Iteration:  244800, Train reward:   74.897, Eval reward:  -26.276, TD loss: 136.465, Epsiode:  413, Epsilon:    0.01
Iteration:  244900, Train reward:   76.717, Eval reward:  -37.693, TD loss: 154.921, Epsiode:  413, Epsilon:    0.01
Iteration:  245000, Train reward:   74.949, Eval reward:  -95.789, TD loss: 155.553, Epsiode:  413, Epsilon:    0.01
Iteration:  245100, Train reward:   78.221, Eval reward:  -99.021, TD loss: 150.474, Epsiode:  413, Epsilon:    0.01
Iteration:  245200, Train reward:   83.014, Eval reward: -112.936, TD loss:   145.2, Epsiode:  413, Epsilon:    0.01
Iteration:  245300, Train reward:   80.147, Eval reward: -103.942, TD loss: 162.342, Epsiode:  413, Epsilon:    0.01
Iteration:  245400, Train reward:   78.246, Eval reward:  -98.257, TD loss: 129.504, Epsiode:  413, Epsilon:    0.01
Iteration:  245500, Train reward:   80.414, Eval reward: -111.072, TD loss: 146.503, Epsiode:  414, Epsilon:    0.01
Iteration:  245600, Train reward:   72.214, Eval reward:   -93.72, TD loss: 150.445, Epsiode:  415, Epsilon:    0.01
Iteration:  245700, Train reward:   69.402, Eval reward: -108.145, TD loss:  138.37, Epsiode:  415, Epsilon:    0.01
Iteration:  245800, Train reward:   73.894, Eval reward: -105.085, TD loss: 164.375, Epsiode:  415, Epsilon:    0.01
Iteration:  245900, Train reward:   71.619, Eval reward:  -104.13, TD loss:  130.96, Epsiode:  415, Epsilon:    0.01
Iteration:  246000, Train reward:   59.875, Eval reward:   62.103, TD loss: 138.246, Epsiode:  415, Epsilon:    0.01
Iteration:  246100, Train reward:    75.51, Eval reward:   67.013, TD loss: 137.133, Epsiode:  415, Epsilon:    0.01
Iteration:  246200, Train reward:   57.109, Eval reward:   61.636, TD loss: 159.923, Epsiode:  415, Epsilon:    0.01
Iteration:  246300, Train reward:   65.233, Eval reward:   70.611, TD loss: 152.706, Epsiode:  415, Epsilon:    0.01
Iteration:  246400, Train reward:   37.657, Eval reward:   70.153, TD loss: 130.601, Epsiode:  415, Epsilon:    0.01
Iteration:  246500, Train reward:   73.385, Eval reward:   75.248, TD loss:  152.89, Epsiode:  416, Epsilon:    0.01
Iteration:  246600, Train reward:   82.087, Eval reward:   59.318, TD loss: 138.428, Epsiode:  416, Epsilon:    0.01
Iteration:  246700, Train reward:   59.803, Eval reward:   61.209, TD loss: 137.343, Epsiode:  416, Epsilon:    0.01
Iteration:  246800, Train reward:   81.469, Eval reward:   64.307, TD loss: 142.324, Epsiode:  416, Epsilon:    0.01
Iteration:  246900, Train reward:   76.467, Eval reward:   46.594, TD loss: 149.693, Epsiode:  416, Epsilon:    0.01
Iteration:  247000, Train reward:   55.745, Eval reward:    4.112, TD loss: 144.022, Epsiode:  416, Epsilon:    0.01
Iteration:  247100, Train reward:   55.432, Eval reward:   -3.063, TD loss: 150.723, Epsiode:  416, Epsilon:    0.01
Iteration:  247200, Train reward:    74.45, Eval reward:   16.841, TD loss: 153.358, Epsiode:  416, Epsilon:    0.01
Iteration:  247300, Train reward:   64.953, Eval reward:    26.66, TD loss: 153.006, Epsiode:  416, Epsilon:    0.01
Iteration:  247400, Train reward:   54.247, Eval reward:   -1.781, TD loss: 170.568, Epsiode:  416, Epsilon:    0.01
Iteration:  247500, Train reward:   76.056, Eval reward:   10.219, TD loss:  168.84, Epsiode:  417, Epsilon:    0.01
Iteration:  247600, Train reward:   76.616, Eval reward:   35.918, TD loss: 147.048, Epsiode:  418, Epsilon:    0.01
Iteration:  247700, Train reward:   63.444, Eval reward:   -3.991, TD loss: 130.507, Epsiode:  418, Epsilon:    0.01
Iteration:  247800, Train reward:   51.923, Eval reward:    7.908, TD loss: 138.721, Epsiode:  418, Epsilon:    0.01
Iteration:  247900, Train reward:   57.538, Eval reward:    1.051, TD loss: 122.326, Epsiode:  418, Epsilon:    0.01
Iteration:  248000, Train reward:   65.273, Eval reward:  -26.235, TD loss: 162.015, Epsiode:  418, Epsilon:    0.01
Iteration:  248100, Train reward:   49.715, Eval reward:   -7.038, TD loss:  160.82, Epsiode:  419, Epsilon:    0.01
Iteration:  248200, Train reward:    47.49, Eval reward:    -2.42, TD loss: 148.512, Epsiode:  419, Epsilon:    0.01
Iteration:  248300, Train reward:    54.27, Eval reward:  -24.621, TD loss: 151.613, Epsiode:  419, Epsilon:    0.01
