Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -3.392, Eval reward: -400.466, TD loss:  -7.435, Epsiode:    0, Epsilon:     1.0
Iteration:  232800, Train reward:   50.312, Eval reward:   72.819, TD loss: 162.314, Epsiode:  400, Epsilon:    0.01
Iteration:  232900, Train reward:   51.663, Eval reward:   53.086, TD loss: 126.979, Epsiode:  400, Epsilon:    0.01
Iteration:  233000, Train reward:   53.766, Eval reward:  103.912, TD loss: 148.489, Epsiode:  400, Epsilon:    0.01
Iteration:  233100, Train reward:   19.519, Eval reward:   73.659, TD loss: 143.338, Epsiode:  401, Epsilon:    0.01
Iteration:  233200, Train reward:   53.335, Eval reward:   91.101, TD loss: 136.546, Epsiode:  401, Epsilon:    0.01
Iteration:  233300, Train reward:    28.72, Eval reward:   90.485, TD loss: 157.703, Epsiode:  401, Epsilon:    0.01
Iteration:  233400, Train reward:    31.56, Eval reward:   83.434, TD loss: 165.201, Epsiode:  401, Epsilon:    0.01
Iteration:  233500, Train reward:   49.818, Eval reward:   79.388, TD loss: 126.534, Epsiode:  401, Epsilon:    0.01
Iteration:  233600, Train reward:   42.056, Eval reward:    99.05, TD loss: 139.524, Epsiode:  401, Epsilon:    0.01
Iteration:  233700, Train reward:   42.041, Eval reward:   92.966, TD loss: 143.824, Epsiode:  401, Epsilon:    0.01
Iteration:  233800, Train reward:   33.174, Eval reward:   91.262, TD loss:  150.41, Epsiode:  401, Epsilon:    0.01
Iteration:  233900, Train reward:   13.645, Eval reward:   97.856, TD loss: 159.073, Epsiode:  402, Epsilon:    0.01
Iteration:  234000, Train reward:   20.586, Eval reward:    73.14, TD loss: 158.524, Epsiode:  402, Epsilon:    0.01
Iteration:  234100, Train reward:    9.222, Eval reward:   70.133, TD loss: 154.096, Epsiode:  402, Epsilon:    0.01
Iteration:  234200, Train reward:   29.842, Eval reward:   87.889, TD loss: 139.727, Epsiode:  402, Epsilon:    0.01
Iteration:  234300, Train reward:   15.386, Eval reward:   88.498, TD loss: 130.859, Epsiode:  403, Epsilon:    0.01
Iteration:  234400, Train reward:   28.723, Eval reward:   67.011, TD loss:  152.56, Epsiode:  403, Epsilon:    0.01
Iteration:  234500, Train reward:   20.381, Eval reward:   74.379, TD loss: 157.465, Epsiode:  403, Epsilon:    0.01
Iteration:  234600, Train reward:   18.674, Eval reward:   56.243, TD loss: 154.149, Epsiode:  403, Epsilon:    0.01
Iteration:  234700, Train reward:   25.959, Eval reward:   75.005, TD loss: 149.027, Epsiode:  403, Epsilon:    0.01
Iteration:  234800, Train reward:    4.198, Eval reward:   71.543, TD loss: 147.964, Epsiode:  404, Epsilon:    0.01
Iteration:  234900, Train reward:   34.733, Eval reward:   68.483, TD loss: 160.948, Epsiode:  404, Epsilon:    0.01
Iteration:  235000, Train reward:   18.585, Eval reward:   77.969, TD loss: 147.524, Epsiode:  404, Epsilon:    0.01
Iteration:  235100, Train reward:    7.078, Eval reward:   96.915, TD loss: 132.427, Epsiode:  404, Epsilon:    0.01
Iteration:  235200, Train reward:   13.576, Eval reward:  112.902, TD loss: 131.904, Epsiode:  404, Epsilon:    0.01
Iteration:  235300, Train reward:   12.438, Eval reward:  108.112, TD loss: 161.794, Epsiode:  404, Epsilon:    0.01
Iteration:  235400, Train reward:   26.796, Eval reward:   85.403, TD loss: 154.455, Epsiode:  404, Epsilon:    0.01
Iteration:  235500, Train reward:    20.17, Eval reward:  105.802, TD loss: 149.619, Epsiode:  404, Epsilon:    0.01
Iteration:  235600, Train reward:   12.705, Eval reward:  105.257, TD loss: 155.514, Epsiode:  404, Epsilon:    0.01
Iteration:  235700, Train reward:    4.933, Eval reward:  111.111, TD loss: 138.655, Epsiode:  404, Epsilon:    0.01
Iteration:  235800, Train reward:   20.115, Eval reward:  101.823, TD loss: 152.883, Epsiode:  405, Epsilon:    0.01
Iteration:  235900, Train reward:   16.046, Eval reward:   99.907, TD loss:  136.24, Epsiode:  405, Epsilon:    0.01
Iteration:  236000, Train reward:   26.225, Eval reward:  182.611, TD loss: 134.476, Epsiode:  405, Epsilon:    0.01
Iteration:  236100, Train reward:   13.288, Eval reward:  194.088, TD loss: 167.573, Epsiode:  405, Epsilon:    0.01
Iteration:  236200, Train reward:   19.096, Eval reward:  202.487, TD loss: 136.003, Epsiode:  405, Epsilon:    0.01
Iteration:  236300, Train reward:    38.61, Eval reward:  182.756, TD loss:  103.61, Epsiode:  406, Epsilon:    0.01
Iteration:  236400, Train reward:   28.414, Eval reward:  203.967, TD loss: 143.424, Epsiode:  406, Epsilon:    0.01
Iteration:  236500, Train reward:    3.512, Eval reward:  206.676, TD loss: 133.814, Epsiode:  406, Epsilon:    0.01
Iteration:  236600, Train reward:   13.674, Eval reward:  205.247, TD loss: 148.435, Epsiode:  407, Epsilon:    0.01
Iteration:  236700, Train reward:   -2.091, Eval reward:  193.135, TD loss:  151.59, Epsiode:  407, Epsilon:    0.01
Iteration:  236800, Train reward:    6.044, Eval reward:  202.499, TD loss: 134.914, Epsiode:  407, Epsilon:    0.01
Iteration:  236900, Train reward:   -0.674, Eval reward:  204.679, TD loss: 150.122, Epsiode:  407, Epsilon:    0.01
Iteration:  237000, Train reward:    25.29, Eval reward:  141.689, TD loss: 145.084, Epsiode:  408, Epsilon:    0.01
Iteration:  237100, Train reward:    9.897, Eval reward:  141.386, TD loss: 155.448, Epsiode:  408, Epsilon:    0.01
Iteration:  237200, Train reward:   -5.321, Eval reward:   148.01, TD loss:  141.61, Epsiode:  408, Epsilon:    0.01
Iteration:  237300, Train reward:   -5.104, Eval reward:  125.883, TD loss: 152.657, Epsiode:  408, Epsilon:    0.01
Iteration:  237400, Train reward:  -22.131, Eval reward:  121.422, TD loss: 125.337, Epsiode:  409, Epsilon:    0.01
Iteration:  237500, Train reward:    8.333, Eval reward:  127.091, TD loss: 144.102, Epsiode:  409, Epsilon:    0.01
Iteration:  237600, Train reward:    3.096, Eval reward:  134.201, TD loss:  138.08, Epsiode:  409, Epsilon:    0.01
Iteration:  237700, Train reward:  -21.616, Eval reward:  148.317, TD loss: 154.417, Epsiode:  409, Epsilon:    0.01
Iteration:  237800, Train reward:   -13.22, Eval reward:   121.84, TD loss: 145.006, Epsiode:  410, Epsilon:    0.01
Iteration:  237900, Train reward:   -1.825, Eval reward:  122.475, TD loss: 146.851, Epsiode:  410, Epsilon:    0.01
Iteration:  238000, Train reward:    8.918, Eval reward:   -5.167, TD loss: 145.171, Epsiode:  410, Epsilon:    0.01
Iteration:  238100, Train reward:   11.811, Eval reward:      1.4, TD loss: 145.686, Epsiode:  410, Epsilon:    0.01
Iteration:  238200, Train reward:   17.641, Eval reward:   15.925, TD loss: 144.454, Epsiode:  410, Epsilon:    0.01
Iteration:  238300, Train reward:   -6.134, Eval reward:  -25.472, TD loss: 138.601, Epsiode:  410, Epsilon:    0.01
Iteration:  238400, Train reward:   -6.891, Eval reward:  -11.875, TD loss: 122.431, Epsiode:  410, Epsilon:    0.01
Iteration:  238500, Train reward:    7.702, Eval reward:  -13.345, TD loss: 154.612, Epsiode:  410, Epsilon:    0.01
Iteration:  238600, Train reward:    2.351, Eval reward:  -18.525, TD loss: 154.326, Epsiode:  410, Epsilon:    0.01
Iteration:  238700, Train reward:   -1.095, Eval reward:   -6.372, TD loss: 152.203, Epsiode:  410, Epsilon:    0.01
Iteration:  238800, Train reward:    2.335, Eval reward:   -1.168, TD loss: 123.264, Epsiode:  411, Epsilon:    0.01
Iteration:  238900, Train reward:   11.731, Eval reward:    9.984, TD loss: 147.983, Epsiode:  411, Epsilon:    0.01
Iteration:  239000, Train reward:   -4.861, Eval reward:    -1.67, TD loss: 143.425, Epsiode:  411, Epsilon:    0.01
Iteration:  239100, Train reward:   -8.148, Eval reward:   -16.31, TD loss: 139.473, Epsiode:  411, Epsilon:    0.01
Iteration:  239200, Train reward:   -1.812, Eval reward:    0.789, TD loss: 126.593, Epsiode:  411, Epsilon:    0.01
Iteration:  239300, Train reward:   17.988, Eval reward:  -24.849, TD loss: 131.883, Epsiode:  411, Epsilon:    0.01
Iteration:  239400, Train reward:   -9.818, Eval reward:  -19.442, TD loss: 134.631, Epsiode:  411, Epsilon:    0.01
Iteration:  239500, Train reward:    -4.68, Eval reward:  -19.785, TD loss: 119.505, Epsiode:  411, Epsilon:    0.01
Iteration:  239600, Train reward:    7.885, Eval reward:  -23.357, TD loss: 126.416, Epsiode:  411, Epsilon:    0.01
Iteration:  239700, Train reward:   -12.67, Eval reward:  -11.841, TD loss: 123.237, Epsiode:  411, Epsilon:    0.01
Iteration:  239800, Train reward:  -13.817, Eval reward:   -8.856, TD loss: 154.798, Epsiode:  412, Epsilon:    0.01
Iteration:  239900, Train reward:    6.507, Eval reward:  -15.026, TD loss: 135.015, Epsiode:  412, Epsilon:    0.01
Iteration:  240000, Train reward:   -7.207, Eval reward:   35.231, TD loss: 131.633, Epsiode:  412, Epsilon:    0.01
Iteration:  240100, Train reward:    8.302, Eval reward:   32.312, TD loss: 133.285, Epsiode:  412, Epsilon:    0.01
Iteration:  240200, Train reward:   13.036, Eval reward:   37.914, TD loss: 144.136, Epsiode:  412, Epsilon:    0.01
Iteration:  240300, Train reward:    9.519, Eval reward:    30.36, TD loss: 136.655, Epsiode:  413, Epsilon:    0.01
Iteration:  240400, Train reward:   11.993, Eval reward:   28.109, TD loss: 150.237, Epsiode:  413, Epsilon:    0.01
Iteration:  240500, Train reward:    0.056, Eval reward:   20.583, TD loss: 156.608, Epsiode:  413, Epsilon:    0.01
Iteration:  240600, Train reward:     1.46, Eval reward:   31.913, TD loss: 134.907, Epsiode:  413, Epsilon:    0.01
Iteration:  240700, Train reward:   -5.234, Eval reward:   20.933, TD loss: 138.295, Epsiode:  413, Epsilon:    0.01
Iteration:  240800, Train reward:   16.109, Eval reward:   19.598, TD loss: 156.432, Epsiode:  413, Epsilon:    0.01
Iteration:  240900, Train reward:   -0.389, Eval reward:   44.225, TD loss: 125.758, Epsiode:  413, Epsilon:    0.01
Iteration:  241000, Train reward:   19.579, Eval reward:   -0.442, TD loss: 144.444, Epsiode:  414, Epsilon:    0.01
Iteration:  241100, Train reward:   22.032, Eval reward:  -11.416, TD loss: 147.068, Epsiode:  414, Epsilon:    0.01
Iteration:  241200, Train reward:   34.279, Eval reward:   18.314, TD loss: 115.964, Epsiode:  414, Epsilon:    0.01
Iteration:  241300, Train reward:   41.189, Eval reward:  -11.231, TD loss: 146.832, Epsiode:  414, Epsilon:    0.01
Iteration:  241400, Train reward:    29.02, Eval reward:    -4.67, TD loss: 135.141, Epsiode:  414, Epsilon:    0.01
Iteration:  241500, Train reward:   36.534, Eval reward:   -2.255, TD loss: 145.335, Epsiode:  414, Epsilon:    0.01
Iteration:  241600, Train reward:   20.749, Eval reward:    1.759, TD loss: 134.023, Epsiode:  415, Epsilon:    0.01
Iteration:  241700, Train reward:    36.56, Eval reward:   11.024, TD loss: 132.527, Epsiode:  415, Epsilon:    0.01
Iteration:  241800, Train reward:   19.891, Eval reward:   -1.324, TD loss: 144.041, Epsiode:  415, Epsilon:    0.01
Iteration:  241900, Train reward:   38.818, Eval reward:    -5.13, TD loss: 149.325, Epsiode:  415, Epsilon:    0.01
Iteration:  242000, Train reward:   38.575, Eval reward:  127.686, TD loss: 146.956, Epsiode:  415, Epsilon:    0.01
Iteration:  242100, Train reward:   39.451, Eval reward:  132.269, TD loss:  156.41, Epsiode:  415, Epsilon:    0.01
Iteration:  242200, Train reward:   43.677, Eval reward:  133.193, TD loss: 145.364, Epsiode:  416, Epsilon:    0.01
Iteration:  242300, Train reward:   68.605, Eval reward:  126.654, TD loss: 138.625, Epsiode:  416, Epsilon:    0.01
Iteration:  242400, Train reward:   54.849, Eval reward:  129.193, TD loss: 148.727, Epsiode:  416, Epsilon:    0.01
Iteration:  242500, Train reward:   38.222, Eval reward:  113.267, TD loss: 147.621, Epsiode:  416, Epsilon:    0.01
Iteration:  242600, Train reward:    41.19, Eval reward:  120.247, TD loss:  126.04, Epsiode:  416, Epsilon:    0.01
Iteration:  242700, Train reward:   38.293, Eval reward:   136.34, TD loss:  140.93, Epsiode:  416, Epsilon:    0.01
Iteration:  242800, Train reward:   78.254, Eval reward:  132.699, TD loss: 125.218, Epsiode:  417, Epsilon:    0.01
Iteration:  242900, Train reward:   72.467, Eval reward:  123.466, TD loss: 147.995, Epsiode:  417, Epsilon:    0.01
Iteration:  243000, Train reward:  103.877, Eval reward:  -21.009, TD loss:  134.79, Epsiode:  417, Epsilon:    0.01
Iteration:  243100, Train reward:   78.852, Eval reward:  -14.124, TD loss: 141.763, Epsiode:  417, Epsilon:    0.01
Iteration:  243200, Train reward:   68.799, Eval reward:  -17.982, TD loss: 144.276, Epsiode:  417, Epsilon:    0.01
Iteration:  243300, Train reward:    91.13, Eval reward:   -24.07, TD loss: 145.201, Epsiode:  417, Epsilon:    0.01
Iteration:  243400, Train reward:    68.74, Eval reward:  -29.657, TD loss:  136.82, Epsiode:  418, Epsilon:    0.01
Iteration:  243500, Train reward:   82.655, Eval reward:   -24.29, TD loss: 146.247, Epsiode:  418, Epsilon:    0.01
Iteration:  243600, Train reward:   91.332, Eval reward:   -7.304, TD loss: 132.712, Epsiode:  418, Epsilon:    0.01
Iteration:  243700, Train reward:   83.948, Eval reward:  -27.195, TD loss: 137.349, Epsiode:  418, Epsilon:    0.01
Iteration:  243800, Train reward:   87.531, Eval reward:  -22.394, TD loss: 135.769, Epsiode:  418, Epsilon:    0.01
Iteration:  243900, Train reward:   94.692, Eval reward:  -20.136, TD loss:  134.92, Epsiode:  418, Epsilon:    0.01
Iteration:  244000, Train reward:   75.054, Eval reward:  -94.939, TD loss: 131.915, Epsiode:  418, Epsilon:    0.01
Iteration:  244100, Train reward:   78.283, Eval reward:  -90.967, TD loss: 151.845, Epsiode:  418, Epsilon:    0.01
Iteration:  244200, Train reward:   70.446, Eval reward: -105.371, TD loss: 133.075, Epsiode:  418, Epsilon:    0.01
Iteration:  244300, Train reward:   90.765, Eval reward: -126.097, TD loss: 143.174, Epsiode:  418, Epsilon:    0.01
Iteration:  244400, Train reward:   94.302, Eval reward:  -109.51, TD loss: 136.991, Epsiode:  419, Epsilon:    0.01
Iteration:  244500, Train reward:   76.606, Eval reward: -103.751, TD loss: 153.162, Epsiode:  419, Epsilon:    0.01
Iteration:  244600, Train reward:   81.131, Eval reward:  -94.112, TD loss: 148.561, Epsiode:  419, Epsilon:    0.01
Iteration:  244700, Train reward:   94.417, Eval reward: -101.685, TD loss: 132.094, Epsiode:  419, Epsilon:    0.01
Iteration:  244800, Train reward:   91.686, Eval reward:    -95.2, TD loss: 147.367, Epsiode:  419, Epsilon:    0.01
Iteration:  244900, Train reward:   84.981, Eval reward:  -95.525, TD loss: 125.644, Epsiode:  419, Epsilon:    0.01
Iteration:  245000, Train reward:   78.522, Eval reward:  -41.222, TD loss: 137.049, Epsiode:  419, Epsilon:    0.01
Iteration:  245100, Train reward:   87.313, Eval reward:  -41.265, TD loss:  148.88, Epsiode:  419, Epsilon:    0.01
Iteration:  245200, Train reward:   79.152, Eval reward:  -39.373, TD loss: 133.069, Epsiode:  419, Epsilon:    0.01
Iteration:  245300, Train reward:   79.381, Eval reward:  -42.927, TD loss: 132.195, Epsiode:  420, Epsilon:    0.01
Iteration:  245400, Train reward:   77.726, Eval reward:   -31.32, TD loss: 147.546, Epsiode:  420, Epsilon:    0.01
Iteration:  245500, Train reward:   88.085, Eval reward:   -36.28, TD loss: 144.931, Epsiode:  421, Epsilon:    0.01
Iteration:  245600, Train reward:   63.761, Eval reward:  -43.761, TD loss: 142.815, Epsiode:  421, Epsilon:    0.01
Iteration:  245700, Train reward:   77.135, Eval reward:  -41.227, TD loss: 143.594, Epsiode:  421, Epsilon:    0.01
Iteration:  245800, Train reward:   92.991, Eval reward:  -32.238, TD loss:  150.19, Epsiode:  421, Epsilon:    0.01
Iteration:  245900, Train reward:   94.799, Eval reward:  -44.447, TD loss: 144.746, Epsiode:  421, Epsilon:    0.01
Iteration:  246000, Train reward:   89.867, Eval reward:  -61.637, TD loss:  142.01, Epsiode:  421, Epsilon:    0.01
Iteration:  246100, Train reward:   92.998, Eval reward:  -97.777, TD loss: 133.859, Epsiode:  422, Epsilon:    0.01
Iteration:  246200, Train reward:   90.988, Eval reward:  -85.308, TD loss: 136.883, Epsiode:  422, Epsilon:    0.01
Iteration:  246300, Train reward:  100.253, Eval reward:  -70.854, TD loss: 137.095, Epsiode:  422, Epsilon:    0.01
Iteration:  246400, Train reward:   73.303, Eval reward:  -74.737, TD loss:  121.06, Epsiode:  423, Epsilon:    0.01
Iteration:  246500, Train reward:   92.466, Eval reward:  -91.889, TD loss: 140.659, Epsiode:  423, Epsilon:    0.01
Iteration:  246600, Train reward:   80.871, Eval reward:   -93.74, TD loss: 123.493, Epsiode:  423, Epsilon:    0.01
Iteration:  246700, Train reward:   59.965, Eval reward:  -80.908, TD loss:   128.7, Epsiode:  424, Epsilon:    0.01
Iteration:  246800, Train reward:   55.856, Eval reward:   -86.83, TD loss: 132.719, Epsiode:  424, Epsilon:    0.01
Iteration:  246900, Train reward:   84.661, Eval reward:  -96.014, TD loss: 152.538, Epsiode:  424, Epsilon:    0.01
Iteration:  247000, Train reward:   65.161, Eval reward:  -10.948, TD loss: 141.716, Epsiode:  424, Epsilon:    0.01
Iteration:  247100, Train reward:   67.128, Eval reward:   19.261, TD loss: 156.957, Epsiode:  424, Epsilon:    0.01
Iteration:  247200, Train reward:   67.431, Eval reward:   -8.198, TD loss: 141.319, Epsiode:  424, Epsilon:    0.01
Iteration:  247300, Train reward:    60.54, Eval reward:    7.106, TD loss: 131.159, Epsiode:  424, Epsilon:    0.01
Iteration:  247400, Train reward:   69.887, Eval reward:   17.354, TD loss: 135.055, Epsiode:  424, Epsilon:    0.01
Iteration:  247500, Train reward:   70.675, Eval reward:   12.817, TD loss: 137.721, Epsiode:  424, Epsilon:    0.01
Iteration:  247600, Train reward:    62.52, Eval reward:   17.255, TD loss: 151.814, Epsiode:  424, Epsilon:    0.01
Iteration:  247700, Train reward:   67.405, Eval reward:   -2.025, TD loss: 133.975, Epsiode:  425, Epsilon:    0.01
Iteration:  247800, Train reward:   72.521, Eval reward:   -2.195, TD loss: 126.462, Epsiode:  425, Epsilon:    0.01
Iteration:  247900, Train reward:   85.313, Eval reward:  -14.989, TD loss:  140.39, Epsiode:  425, Epsilon:    0.01
Iteration:  248000, Train reward:   68.928, Eval reward:  -41.946, TD loss: 132.242, Epsiode:  425, Epsilon:    0.01
Iteration:  248100, Train reward:   52.285, Eval reward:  -44.277, TD loss: 147.606, Epsiode:  425, Epsilon:    0.01
Iteration:  248200, Train reward:   66.531, Eval reward:  -43.584, TD loss:  130.43, Epsiode:  425, Epsilon:    0.01
Iteration:  248300, Train reward:   61.716, Eval reward:  -55.508, TD loss: 141.122, Epsiode:  425, Epsilon:    0.01
Iteration:  248400, Train reward:    44.06, Eval reward:  -44.604, TD loss: 130.648, Epsiode:  426, Epsilon:    0.01
Iteration:  248500, Train reward:   52.545, Eval reward:  -36.797, TD loss: 123.741, Epsiode:  426, Epsilon:    0.01
Iteration:  248600, Train reward:   68.654, Eval reward:  -45.149, TD loss:   158.3, Epsiode:  426, Epsilon:    0.01
Iteration:  248700, Train reward:   63.538, Eval reward:  -34.606, TD loss: 153.895, Epsiode:  426, Epsilon:    0.01
Iteration:  248800, Train reward:   41.266, Eval reward:  -53.474, TD loss: 142.563, Epsiode:  426, Epsilon:    0.01
Iteration:  248900, Train reward:    73.01, Eval reward:  -54.617, TD loss:  145.73, Epsiode:  426, Epsilon:    0.01
Iteration:  249000, Train reward:   61.308, Eval reward:  199.566, TD loss: 133.731, Epsiode:  426, Epsilon:    0.01
Iteration:  249100, Train reward:   43.495, Eval reward:  170.116, TD loss: 138.019, Epsiode:  426, Epsilon:    0.01
Iteration:  249200, Train reward:   77.224, Eval reward:  174.394, TD loss: 140.593, Epsiode:  426, Epsilon:    0.01
Iteration:  249300, Train reward:   67.233, Eval reward:  178.348, TD loss: 134.892, Epsiode:  427, Epsilon:    0.01
Iteration:  249400, Train reward:    63.98, Eval reward:  168.403, TD loss:  143.13, Epsiode:  427, Epsilon:    0.01
Iteration:  249500, Train reward:   61.652, Eval reward:  176.789, TD loss: 130.043, Epsiode:  427, Epsilon:    0.01
Iteration:  249600, Train reward:   71.725, Eval reward:   189.83, TD loss: 128.964, Epsiode:  427, Epsilon:    0.01
Iteration:  249700, Train reward:   71.607, Eval reward:  172.684, TD loss: 140.583, Epsiode:  427, Epsilon:    0.01
Iteration:  249800, Train reward:   68.832, Eval reward:  193.525, TD loss: 134.794, Epsiode:  427, Epsilon:    0.01
Iteration:  249900, Train reward:    73.93, Eval reward:  202.338, TD loss: 123.257, Epsiode:  428, Epsilon:    0.01
Iteration:  250000, Train reward:   53.941, Eval reward:   40.489, TD loss: 139.693, Epsiode:  428, Epsilon:    0.01
Iteration:  250100, Train reward:   55.677, Eval reward:   58.897, TD loss: 126.942, Epsiode:  428, Epsilon:    0.01
Iteration:  250200, Train reward:   78.697, Eval reward:   49.632, TD loss: 142.226, Epsiode:  428, Epsilon:    0.01
Iteration:  250300, Train reward:   78.347, Eval reward:   26.164, TD loss: 144.461, Epsiode:  428, Epsilon:    0.01
Iteration:  250400, Train reward:   73.486, Eval reward:   43.671, TD loss: 139.412, Epsiode:  428, Epsilon:    0.01
Iteration:  250500, Train reward:   58.816, Eval reward:   55.483, TD loss: 140.111, Epsiode:  429, Epsilon:    0.01
Iteration:  250600, Train reward:    53.78, Eval reward:   43.363, TD loss: 115.976, Epsiode:  429, Epsilon:    0.01
Iteration:  250700, Train reward:   60.978, Eval reward:   57.108, TD loss: 131.182, Epsiode:  429, Epsilon:    0.01
Iteration:  250800, Train reward:   66.778, Eval reward:   36.872, TD loss: 127.209, Epsiode:  429, Epsilon:    0.01
Iteration:  250900, Train reward:   44.346, Eval reward:   54.023, TD loss: 143.766, Epsiode:  429, Epsilon:    0.01
Iteration:  251000, Train reward:   75.929, Eval reward:  130.918, TD loss: 128.053, Epsiode:  430, Epsilon:    0.01
Iteration:  251100, Train reward:   71.236, Eval reward:  106.378, TD loss:  147.83, Epsiode:  430, Epsilon:    0.01
Iteration:  251200, Train reward:   46.178, Eval reward:  115.346, TD loss: 147.634, Epsiode:  430, Epsilon:    0.01
Iteration:  251300, Train reward:   59.672, Eval reward:  110.155, TD loss: 113.718, Epsiode:  430, Epsilon:    0.01
Iteration:  251400, Train reward:    56.41, Eval reward:  117.844, TD loss:  144.63, Epsiode:  430, Epsilon:    0.01
Iteration:  251500, Train reward:   45.537, Eval reward:  106.638, TD loss: 139.563, Epsiode:  430, Epsilon:    0.01
Iteration:  251600, Train reward:   38.679, Eval reward:   103.54, TD loss: 137.722, Epsiode:  430, Epsilon:    0.01
Iteration:  251700, Train reward:   62.372, Eval reward:  122.768, TD loss: 154.852, Epsiode:  430, Epsilon:    0.01
Iteration:  251800, Train reward:   77.455, Eval reward:  108.128, TD loss: 139.355, Epsiode:  431, Epsilon:    0.01
Iteration:  251900, Train reward:   77.971, Eval reward:  121.687, TD loss: 133.951, Epsiode:  431, Epsilon:    0.01
Iteration:  252000, Train reward:   75.372, Eval reward:   95.769, TD loss: 130.504, Epsiode:  431, Epsilon:    0.01
Iteration:  252100, Train reward:   72.954, Eval reward:   95.297, TD loss: 151.519, Epsiode:  431, Epsilon:    0.01
Iteration:  252200, Train reward:   91.569, Eval reward:   98.406, TD loss: 125.607, Epsiode:  432, Epsilon:    0.01
Iteration:  252300, Train reward:   72.013, Eval reward:   99.942, TD loss: 129.642, Epsiode:  433, Epsilon:    0.01
Iteration:  252400, Train reward:   59.425, Eval reward:  103.912, TD loss: 139.025, Epsiode:  433, Epsilon:    0.01
Iteration:  252500, Train reward:   65.439, Eval reward:   91.505, TD loss: 138.405, Epsiode:  433, Epsilon:    0.01
Iteration:  252600, Train reward:    48.35, Eval reward:  104.547, TD loss: 127.836, Epsiode:  433, Epsilon:    0.01
Iteration:  252700, Train reward:   51.345, Eval reward:   96.531, TD loss: 145.713, Epsiode:  433, Epsilon:    0.01
Iteration:  252800, Train reward:    41.32, Eval reward:  103.561, TD loss:  153.24, Epsiode:  434, Epsilon:    0.01
Iteration:  252900, Train reward:   57.392, Eval reward:   89.467, TD loss: 136.594, Epsiode:  434, Epsilon:    0.01
Iteration:  253000, Train reward:   49.434, Eval reward:  -76.074, TD loss: 141.188, Epsiode:  434, Epsilon:    0.01
Iteration:  253100, Train reward:    74.92, Eval reward: -101.403, TD loss: 137.999, Epsiode:  434, Epsilon:    0.01
Iteration:  253200, Train reward:   48.263, Eval reward:  -94.107, TD loss: 135.915, Epsiode:  434, Epsilon:    0.01
Iteration:  253300, Train reward:   52.405, Eval reward:  -92.128, TD loss: 123.887, Epsiode:  434, Epsilon:    0.01
Iteration:  253400, Train reward:   46.029, Eval reward:  -90.381, TD loss: 154.115, Epsiode:  435, Epsilon:    0.01
Iteration:  253500, Train reward:   37.727, Eval reward:  -87.979, TD loss: 130.135, Epsiode:  435, Epsilon:    0.01
Iteration:  253600, Train reward:    35.17, Eval reward: -113.315, TD loss: 114.833, Epsiode:  435, Epsilon:    0.01
Iteration:  253700, Train reward:   29.958, Eval reward: -108.013, TD loss: 138.222, Epsiode:  435, Epsilon:    0.01
Iteration:  253800, Train reward:   49.961, Eval reward:  -95.394, TD loss: 145.877, Epsiode:  435, Epsilon:    0.01
Iteration:  253900, Train reward:   56.567, Eval reward:  -93.758, TD loss: 110.736, Epsiode:  436, Epsilon:    0.01
Iteration:  254000, Train reward:   51.872, Eval reward:     6.27, TD loss: 134.929, Epsiode:  436, Epsilon:    0.01
Iteration:  254100, Train reward:   43.574, Eval reward:  -15.128, TD loss: 126.578, Epsiode:  436, Epsilon:    0.01
Iteration:  254200, Train reward:   36.724, Eval reward:    9.241, TD loss: 167.483, Epsiode:  436, Epsilon:    0.01
Iteration:  254300, Train reward:   40.547, Eval reward:   -9.038, TD loss: 108.488, Epsiode:  436, Epsilon:    0.01
Iteration:  254400, Train reward:   38.617, Eval reward:    0.528, TD loss: 133.465, Epsiode:  437, Epsilon:    0.01
Iteration:  254500, Train reward:   12.204, Eval reward:    1.351, TD loss: 135.009, Epsiode:  437, Epsilon:    0.01
Iteration:  254600, Train reward:   31.432, Eval reward:   13.218, TD loss: 130.446, Epsiode:  437, Epsilon:    0.01
Iteration:  254700, Train reward:    30.93, Eval reward:     5.34, TD loss: 130.277, Epsiode:  437, Epsilon:    0.01
Iteration:  254800, Train reward:   20.212, Eval reward:    17.59, TD loss: 134.966, Epsiode:  437, Epsilon:    0.01
Iteration:  254900, Train reward:   15.901, Eval reward:  -11.781, TD loss: 135.042, Epsiode:  437, Epsilon:    0.01
Iteration:  255000, Train reward:   39.604, Eval reward:   57.961, TD loss: 141.966, Epsiode:  437, Epsilon:    0.01
Iteration:  255100, Train reward:    7.911, Eval reward:   33.269, TD loss: 142.442, Epsiode:  438, Epsilon:    0.01
Iteration:  255200, Train reward:    25.99, Eval reward:   45.214, TD loss: 134.218, Epsiode:  438, Epsilon:    0.01
Iteration:  255300, Train reward:   28.414, Eval reward:    49.03, TD loss: 112.003, Epsiode:  438, Epsilon:    0.01
