Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    4.251, Eval reward: -551.856, TD loss:  -9.271, Epsiode:    0, Epsilon:     1.0
Iteration:  244400, Train reward:   14.171, Eval reward:  203.642, TD loss: 148.114, Epsiode:  371, Epsilon:    0.01
Iteration:  244500, Train reward:   34.227, Eval reward:  190.823, TD loss: 148.275, Epsiode:  372, Epsilon:    0.01
Iteration:  244600, Train reward:   39.275, Eval reward:  211.828, TD loss: 125.633, Epsiode:  372, Epsilon:    0.01
Iteration:  244700, Train reward:   34.671, Eval reward:  201.348, TD loss: 144.716, Epsiode:  373, Epsilon:    0.01
Iteration:  244800, Train reward:   26.808, Eval reward:  194.645, TD loss: 138.522, Epsiode:  373, Epsilon:    0.01
Iteration:  244900, Train reward:   24.185, Eval reward:  213.414, TD loss: 136.346, Epsiode:  373, Epsilon:    0.01
Iteration:  245000, Train reward:    24.23, Eval reward:   39.305, TD loss: 140.024, Epsiode:  373, Epsilon:    0.01
Iteration:  245100, Train reward:   11.892, Eval reward:   44.577, TD loss: 138.734, Epsiode:  374, Epsilon:    0.01
Iteration:  245200, Train reward:   32.754, Eval reward:   42.777, TD loss:   128.4, Epsiode:  374, Epsilon:    0.01
Iteration:  245300, Train reward:   26.403, Eval reward:   37.205, TD loss: 137.602, Epsiode:  374, Epsilon:    0.01
Iteration:  245400, Train reward:   31.284, Eval reward:   69.206, TD loss: 135.029, Epsiode:  374, Epsilon:    0.01
Iteration:  245500, Train reward:   29.705, Eval reward:    45.27, TD loss: 141.352, Epsiode:  374, Epsilon:    0.01
Iteration:  245600, Train reward:   25.446, Eval reward:   36.214, TD loss: 156.576, Epsiode:  374, Epsilon:    0.01
Iteration:  245700, Train reward:   28.946, Eval reward:   47.325, TD loss: 131.535, Epsiode:  374, Epsilon:    0.01
Iteration:  245800, Train reward:   26.906, Eval reward:   40.801, TD loss: 135.783, Epsiode:  375, Epsilon:    0.01
Iteration:  245900, Train reward:   21.522, Eval reward:   38.116, TD loss: 151.345, Epsiode:  375, Epsilon:    0.01
Iteration:  246000, Train reward:   40.521, Eval reward:  150.024, TD loss: 142.898, Epsiode:  375, Epsilon:    0.01
Iteration:  246100, Train reward:   38.938, Eval reward:  156.023, TD loss: 166.392, Epsiode:  375, Epsilon:    0.01
Iteration:  246200, Train reward:    13.23, Eval reward:  134.481, TD loss: 152.964, Epsiode:  375, Epsilon:    0.01
Iteration:  246300, Train reward:   22.214, Eval reward:  151.711, TD loss: 164.085, Epsiode:  375, Epsilon:    0.01
Iteration:  246400, Train reward:   27.468, Eval reward:  142.426, TD loss: 132.472, Epsiode:  375, Epsilon:    0.01
Iteration:  246500, Train reward:   24.567, Eval reward:  138.196, TD loss: 132.535, Epsiode:  375, Epsilon:    0.01
Iteration:  246600, Train reward:   31.419, Eval reward:  136.895, TD loss: 142.652, Epsiode:  376, Epsilon:    0.01
Iteration:  246700, Train reward:   11.554, Eval reward:  142.591, TD loss: 154.496, Epsiode:  376, Epsilon:    0.01
Iteration:  246800, Train reward:    2.934, Eval reward:  145.713, TD loss: 139.218, Epsiode:  376, Epsilon:    0.01
Iteration:  246900, Train reward:   26.377, Eval reward:  148.214, TD loss:  116.68, Epsiode:  376, Epsilon:    0.01
Iteration:  247000, Train reward:   32.592, Eval reward:    84.26, TD loss: 145.054, Epsiode:  376, Epsilon:    0.01
Iteration:  247100, Train reward:   39.959, Eval reward:   81.211, TD loss: 142.712, Epsiode:  377, Epsilon:    0.01
Iteration:  247200, Train reward:   20.466, Eval reward:  103.822, TD loss: 125.697, Epsiode:  377, Epsilon:    0.01
Iteration:  247300, Train reward:   42.909, Eval reward:   77.733, TD loss: 142.799, Epsiode:  377, Epsilon:    0.01
Iteration:  247400, Train reward:   21.983, Eval reward:   94.449, TD loss:  144.65, Epsiode:  377, Epsilon:    0.01
Iteration:  247500, Train reward:   30.284, Eval reward:   84.803, TD loss: 171.319, Epsiode:  377, Epsilon:    0.01
Iteration:  247600, Train reward:    14.41, Eval reward:   87.928, TD loss: 144.225, Epsiode:  377, Epsilon:    0.01
Iteration:  247700, Train reward:   18.626, Eval reward:   92.225, TD loss: 152.073, Epsiode:  378, Epsilon:    0.01
Iteration:  247800, Train reward:   26.635, Eval reward:  102.695, TD loss: 149.187, Epsiode:  378, Epsilon:    0.01
Iteration:  247900, Train reward:  -23.687, Eval reward:   86.006, TD loss: 130.566, Epsiode:  380, Epsilon:    0.01
Iteration:  248000, Train reward:   -8.885, Eval reward: -235.108, TD loss:  139.65, Epsiode:  380, Epsilon:    0.01
Iteration:  248100, Train reward:  -10.352, Eval reward: -216.425, TD loss: 143.696, Epsiode:  380, Epsilon:    0.01
Iteration:  248200, Train reward:  -15.167, Eval reward: -231.995, TD loss: 139.339, Epsiode:  380, Epsilon:    0.01
Iteration:  248300, Train reward:   -7.867, Eval reward: -222.338, TD loss: 144.414, Epsiode:  380, Epsilon:    0.01
Iteration:  248400, Train reward:  -20.518, Eval reward: -210.861, TD loss: 141.511, Epsiode:  380, Epsilon:    0.01
Iteration:  248500, Train reward:  -12.634, Eval reward: -228.207, TD loss: 137.902, Epsiode:  380, Epsilon:    0.01
Iteration:  248600, Train reward:   -9.772, Eval reward: -259.957, TD loss: 139.071, Epsiode:  380, Epsilon:    0.01
Iteration:  248700, Train reward:  -33.179, Eval reward: -234.942, TD loss: 138.493, Epsiode:  380, Epsilon:    0.01
Iteration:  248800, Train reward:   -5.866, Eval reward: -212.143, TD loss: 155.028, Epsiode:  381, Epsilon:    0.01
Iteration:  248900, Train reward:  -19.383, Eval reward: -234.472, TD loss: 148.546, Epsiode:  381, Epsilon:    0.01
Iteration:  249000, Train reward:  -14.418, Eval reward:   41.465, TD loss:  147.85, Epsiode:  381, Epsilon:    0.01
Iteration:  249100, Train reward:  -11.799, Eval reward:   33.319, TD loss: 153.611, Epsiode:  381, Epsilon:    0.01
Iteration:  249200, Train reward:   -3.313, Eval reward:   50.568, TD loss: 133.215, Epsiode:  381, Epsilon:    0.01
Iteration:  249300, Train reward:  -18.385, Eval reward:   32.261, TD loss: 142.189, Epsiode:  381, Epsilon:    0.01
Iteration:  249400, Train reward:  -29.121, Eval reward:    33.91, TD loss:  153.06, Epsiode:  382, Epsilon:    0.01
Iteration:  249500, Train reward:  -18.228, Eval reward:   58.571, TD loss: 148.393, Epsiode:  382, Epsilon:    0.01
Iteration:  249600, Train reward:  -17.912, Eval reward:   50.171, TD loss: 153.423, Epsiode:  382, Epsilon:    0.01
Iteration:  249700, Train reward:  -21.692, Eval reward:   23.392, TD loss:  163.54, Epsiode:  382, Epsilon:    0.01
Iteration:  249800, Train reward:   -8.828, Eval reward:   38.092, TD loss: 145.531, Epsiode:  382, Epsilon:    0.01
Iteration:  249900, Train reward:  -32.743, Eval reward:   40.275, TD loss: 134.715, Epsiode:  382, Epsilon:    0.01
Iteration:  250000, Train reward:   -1.787, Eval reward:  118.229, TD loss: 147.293, Epsiode:  383, Epsilon:    0.01
Iteration:  250100, Train reward:  -20.825, Eval reward:  114.186, TD loss: 148.599, Epsiode:  383, Epsilon:    0.01
Iteration:  250200, Train reward:   -5.326, Eval reward:  114.937, TD loss: 142.949, Epsiode:  383, Epsilon:    0.01
Iteration:  250300, Train reward:  -19.271, Eval reward:  121.568, TD loss: 156.599, Epsiode:  383, Epsilon:    0.01
Iteration:  250400, Train reward:  -19.885, Eval reward:  145.649, TD loss:  141.72, Epsiode:  383, Epsilon:    0.01
Iteration:  250500, Train reward:   -8.286, Eval reward:  124.658, TD loss: 141.496, Epsiode:  383, Epsilon:    0.01
Iteration:  250600, Train reward:   17.604, Eval reward:  133.719, TD loss: 138.774, Epsiode:  384, Epsilon:    0.01
Iteration:  250700, Train reward:  -12.241, Eval reward:  136.835, TD loss:  145.32, Epsiode:  384, Epsilon:    0.01
Iteration:  250800, Train reward:    8.922, Eval reward:  132.291, TD loss: 135.386, Epsiode:  384, Epsilon:    0.01
Iteration:  250900, Train reward:   42.058, Eval reward:  124.144, TD loss: 143.281, Epsiode:  385, Epsilon:    0.01
Iteration:  251000, Train reward:   30.322, Eval reward:   98.062, TD loss: 133.918, Epsiode:  385, Epsilon:    0.01
Iteration:  251100, Train reward:   26.054, Eval reward:   86.908, TD loss: 144.771, Epsiode:  385, Epsilon:    0.01
Iteration:  251200, Train reward:   28.296, Eval reward:   92.033, TD loss: 134.696, Epsiode:  385, Epsilon:    0.01
Iteration:  251300, Train reward:   50.141, Eval reward:   79.908, TD loss: 152.382, Epsiode:  385, Epsilon:    0.01
Iteration:  251400, Train reward:   30.146, Eval reward:   91.222, TD loss: 142.543, Epsiode:  385, Epsilon:    0.01
Iteration:  251500, Train reward:   22.554, Eval reward:  104.452, TD loss:  151.99, Epsiode:  385, Epsilon:    0.01
Iteration:  251600, Train reward:   25.114, Eval reward:    94.62, TD loss:  151.59, Epsiode:  386, Epsilon:    0.01
Iteration:  251700, Train reward:   49.357, Eval reward:   70.411, TD loss: 146.085, Epsiode:  386, Epsilon:    0.01
Iteration:  251800, Train reward:   36.542, Eval reward:   86.976, TD loss: 145.716, Epsiode:  386, Epsilon:    0.01
Iteration:  251900, Train reward:   30.467, Eval reward:   97.715, TD loss: 138.226, Epsiode:  386, Epsilon:    0.01
Iteration:  252000, Train reward:   33.687, Eval reward:  130.398, TD loss: 151.102, Epsiode:  386, Epsilon:    0.01
Iteration:  252100, Train reward:   29.728, Eval reward:  115.077, TD loss: 142.043, Epsiode:  387, Epsilon:    0.01
Iteration:  252200, Train reward:   32.503, Eval reward:  122.372, TD loss: 129.339, Epsiode:  387, Epsilon:    0.01
Iteration:  252300, Train reward:   47.916, Eval reward:  111.905, TD loss: 134.295, Epsiode:  387, Epsilon:    0.01
Iteration:  252400, Train reward:   55.113, Eval reward:  127.381, TD loss: 147.704, Epsiode:  387, Epsilon:    0.01
Iteration:  252500, Train reward:   51.925, Eval reward:  110.175, TD loss: 157.817, Epsiode:  387, Epsilon:    0.01
Iteration:  252600, Train reward:   48.047, Eval reward:  112.427, TD loss: 153.393, Epsiode:  388, Epsilon:    0.01
Iteration:  252700, Train reward:   43.815, Eval reward:  113.505, TD loss: 128.667, Epsiode:  388, Epsilon:    0.01
Iteration:  252800, Train reward:   50.436, Eval reward:  104.846, TD loss: 157.441, Epsiode:  388, Epsilon:    0.01
Iteration:  252900, Train reward:   44.362, Eval reward:   88.389, TD loss: 146.048, Epsiode:  389, Epsilon:    0.01
Iteration:  253000, Train reward:   43.314, Eval reward: -102.607, TD loss: 154.651, Epsiode:  389, Epsilon:    0.01
Iteration:  253100, Train reward:   28.499, Eval reward:  -91.954, TD loss: 148.363, Epsiode:  389, Epsilon:    0.01
Iteration:  253200, Train reward:   44.684, Eval reward:  -84.187, TD loss: 156.236, Epsiode:  389, Epsilon:    0.01
Iteration:  253300, Train reward:   25.073, Eval reward:  -85.986, TD loss: 145.458, Epsiode:  389, Epsilon:    0.01
Iteration:  253400, Train reward:   55.715, Eval reward: -107.627, TD loss: 126.722, Epsiode:  389, Epsilon:    0.01
Iteration:  253500, Train reward:   53.522, Eval reward:  -86.302, TD loss: 166.136, Epsiode:  390, Epsilon:    0.01
Iteration:  253600, Train reward:   71.984, Eval reward:  -79.246, TD loss: 127.916, Epsiode:  390, Epsilon:    0.01
Iteration:  253700, Train reward:    63.63, Eval reward:  -88.611, TD loss: 151.085, Epsiode:  390, Epsilon:    0.01
Iteration:  253800, Train reward:   51.758, Eval reward:  -87.999, TD loss: 143.226, Epsiode:  391, Epsilon:    0.01
Iteration:  253900, Train reward:   60.605, Eval reward:  -93.091, TD loss: 144.855, Epsiode:  391, Epsilon:    0.01
Iteration:  254000, Train reward:   63.191, Eval reward:  -85.527, TD loss: 168.711, Epsiode:  391, Epsilon:    0.01
Iteration:  254100, Train reward:   52.424, Eval reward:  -69.058, TD loss: 145.154, Epsiode:  392, Epsilon:    0.01
Iteration:  254200, Train reward:   24.485, Eval reward:   -77.54, TD loss: 134.375, Epsiode:  392, Epsilon:    0.01
Iteration:  254300, Train reward:   45.582, Eval reward:  -92.382, TD loss: 151.411, Epsiode:  392, Epsilon:    0.01
Iteration:  254400, Train reward:   58.718, Eval reward: -103.194, TD loss: 151.121, Epsiode:  392, Epsilon:    0.01
Iteration:  254500, Train reward:   44.892, Eval reward:   -79.72, TD loss: 156.745, Epsiode:  392, Epsilon:    0.01
Iteration:  254600, Train reward:   67.912, Eval reward:  -84.783, TD loss: 158.395, Epsiode:  392, Epsilon:    0.01
Iteration:  254700, Train reward:   49.219, Eval reward:  -75.288, TD loss: 159.106, Epsiode:  393, Epsilon:    0.01
Iteration:  254800, Train reward:   40.412, Eval reward:  -84.137, TD loss: 145.265, Epsiode:  393, Epsilon:    0.01
Iteration:  254900, Train reward:   46.707, Eval reward:  -73.762, TD loss: 146.541, Epsiode:  393, Epsilon:    0.01
Iteration:  255000, Train reward:   70.069, Eval reward:   85.038, TD loss: 155.996, Epsiode:  393, Epsilon:    0.01
Iteration:  255100, Train reward:   53.172, Eval reward:   73.914, TD loss: 125.467, Epsiode:  393, Epsilon:    0.01
Iteration:  255200, Train reward:   42.571, Eval reward:   66.165, TD loss: 164.475, Epsiode:  393, Epsilon:    0.01
Iteration:  255300, Train reward:   55.849, Eval reward:   67.306, TD loss: 147.848, Epsiode:  394, Epsilon:    0.01
Iteration:  255400, Train reward:   33.898, Eval reward:   75.268, TD loss: 137.787, Epsiode:  394, Epsilon:    0.01
Iteration:  255500, Train reward:   46.168, Eval reward:   74.922, TD loss:  144.42, Epsiode:  394, Epsilon:    0.01
Iteration:  255600, Train reward:   37.122, Eval reward:   87.575, TD loss: 148.044, Epsiode:  394, Epsilon:    0.01
Iteration:  255700, Train reward:   61.002, Eval reward:   78.522, TD loss: 134.945, Epsiode:  394, Epsilon:    0.01
Iteration:  255800, Train reward:   32.261, Eval reward:   76.423, TD loss: 151.584, Epsiode:  394, Epsilon:    0.01
Iteration:  255900, Train reward:   54.503, Eval reward:   78.016, TD loss: 158.645, Epsiode:  394, Epsilon:    0.01
Iteration:  256000, Train reward:   41.343, Eval reward:  -62.968, TD loss: 148.974, Epsiode:  395, Epsilon:    0.01
Iteration:  256100, Train reward:   60.529, Eval reward:  -60.923, TD loss: 179.658, Epsiode:  395, Epsilon:    0.01
Iteration:  256200, Train reward:   42.541, Eval reward:  -84.028, TD loss:  139.17, Epsiode:  395, Epsilon:    0.01
Iteration:  256300, Train reward:   61.572, Eval reward:  -59.721, TD loss: 141.359, Epsiode:  395, Epsilon:    0.01
Iteration:  256400, Train reward:   59.657, Eval reward:  -65.533, TD loss: 153.644, Epsiode:  395, Epsilon:    0.01
Iteration:  256500, Train reward:   54.899, Eval reward:  -87.783, TD loss: 147.279, Epsiode:  395, Epsilon:    0.01
Iteration:  256600, Train reward:   65.219, Eval reward:  -79.852, TD loss:  139.93, Epsiode:  395, Epsilon:    0.01
Iteration:  256700, Train reward:   63.013, Eval reward:  -43.897, TD loss: 170.053, Epsiode:  395, Epsilon:    0.01
Iteration:  256800, Train reward:   56.022, Eval reward:  -69.483, TD loss: 141.582, Epsiode:  396, Epsilon:    0.01
Iteration:  256900, Train reward:    46.63, Eval reward:  -50.609, TD loss: 151.551, Epsiode:  396, Epsilon:    0.01
Iteration:  257000, Train reward:   44.862, Eval reward:  175.871, TD loss: 149.254, Epsiode:  396, Epsilon:    0.01
Iteration:  257100, Train reward:   36.239, Eval reward:  159.366, TD loss: 141.973, Epsiode:  396, Epsilon:    0.01
Iteration:  257200, Train reward:   77.413, Eval reward:  175.058, TD loss: 138.485, Epsiode:  396, Epsilon:    0.01
Iteration:  257300, Train reward:   64.119, Eval reward:  165.241, TD loss: 156.974, Epsiode:  396, Epsilon:    0.01
Iteration:  257400, Train reward:   54.981, Eval reward:  154.267, TD loss: 140.194, Epsiode:  396, Epsilon:    0.01
Iteration:  257500, Train reward:   59.134, Eval reward:  166.314, TD loss: 151.409, Epsiode:  397, Epsilon:    0.01
Iteration:  257600, Train reward:   78.616, Eval reward:  160.723, TD loss: 145.304, Epsiode:  397, Epsilon:    0.01
Iteration:  257700, Train reward:   72.487, Eval reward:  177.677, TD loss: 150.713, Epsiode:  397, Epsilon:    0.01
Iteration:  257800, Train reward:   66.677, Eval reward:  173.571, TD loss: 144.032, Epsiode:  397, Epsilon:    0.01
Iteration:  257900, Train reward:   40.809, Eval reward:  167.759, TD loss: 149.358, Epsiode:  397, Epsilon:    0.01
Iteration:  258000, Train reward:   80.013, Eval reward:   59.763, TD loss: 148.678, Epsiode:  398, Epsilon:    0.01
Iteration:  258100, Train reward:   69.576, Eval reward:   66.711, TD loss: 149.382, Epsiode:  398, Epsilon:    0.01
Iteration:  258200, Train reward:   67.012, Eval reward:   68.942, TD loss: 136.947, Epsiode:  398, Epsilon:    0.01
Iteration:  258300, Train reward:   71.946, Eval reward:   63.204, TD loss: 163.474, Epsiode:  398, Epsilon:    0.01
Iteration:  258400, Train reward:   68.755, Eval reward:   76.578, TD loss: 137.125, Epsiode:  399, Epsilon:    0.01
Iteration:  258500, Train reward:   82.186, Eval reward:   67.031, TD loss: 157.684, Epsiode:  399, Epsilon:    0.01
Iteration:  258600, Train reward:   68.677, Eval reward:   58.325, TD loss: 172.816, Epsiode:  399, Epsilon:    0.01
Iteration:  258700, Train reward:   82.832, Eval reward:   58.226, TD loss: 141.897, Epsiode:  399, Epsilon:    0.01
Iteration:  258800, Train reward:   78.231, Eval reward:   76.166, TD loss: 153.578, Epsiode:  399, Epsilon:    0.01
Iteration:  258900, Train reward:   87.923, Eval reward:   59.383, TD loss: 148.069, Epsiode:  400, Epsilon:    0.01
Iteration:  259000, Train reward:   82.567, Eval reward:     48.2, TD loss: 124.383, Epsiode:  400, Epsilon:    0.01
Iteration:  259100, Train reward:   70.062, Eval reward:     63.2, TD loss: 130.889, Epsiode:  400, Epsilon:    0.01
Iteration:  259200, Train reward:   91.013, Eval reward:   81.978, TD loss: 146.787, Epsiode:  400, Epsilon:    0.01
Iteration:  259300, Train reward:   82.958, Eval reward:    59.16, TD loss: 127.559, Epsiode:  401, Epsilon:    0.01
Iteration:  259400, Train reward:   80.359, Eval reward:   78.038, TD loss: 145.069, Epsiode:  401, Epsilon:    0.01
Iteration:  259500, Train reward:   86.943, Eval reward:   71.686, TD loss: 140.666, Epsiode:  401, Epsilon:    0.01
Iteration:  259600, Train reward:    89.38, Eval reward:   73.103, TD loss: 128.529, Epsiode:  401, Epsilon:    0.01
Iteration:  259700, Train reward:   72.662, Eval reward:   55.367, TD loss: 147.417, Epsiode:  401, Epsilon:    0.01
Iteration:  259800, Train reward:    86.52, Eval reward:   61.005, TD loss: 154.655, Epsiode:  402, Epsilon:    0.01
Iteration:  259900, Train reward:   100.19, Eval reward:   59.831, TD loss: 136.283, Epsiode:  402, Epsilon:    0.01
Iteration:  260000, Train reward:   89.917, Eval reward:   16.054, TD loss: 142.477, Epsiode:  402, Epsilon:    0.01
Iteration:  260100, Train reward:   81.492, Eval reward:   21.616, TD loss: 147.164, Epsiode:  402, Epsilon:    0.01
Iteration:  260200, Train reward:   90.183, Eval reward:   11.846, TD loss: 136.963, Epsiode:  403, Epsilon:    0.01
Iteration:  260300, Train reward:   76.117, Eval reward:   18.451, TD loss: 153.067, Epsiode:  403, Epsilon:    0.01
Iteration:  260400, Train reward:   92.418, Eval reward:    28.39, TD loss:  134.78, Epsiode:  403, Epsilon:    0.01
Iteration:  260500, Train reward:   91.229, Eval reward:   37.331, TD loss: 143.115, Epsiode:  403, Epsilon:    0.01
Iteration:  260600, Train reward:  112.441, Eval reward:   27.265, TD loss: 147.435, Epsiode:  403, Epsilon:    0.01
Iteration:  260700, Train reward:  113.531, Eval reward:   26.496, TD loss: 150.098, Epsiode:  404, Epsilon:    0.01
Iteration:  260800, Train reward:  109.931, Eval reward:   33.433, TD loss: 147.448, Epsiode:  404, Epsilon:    0.01
Iteration:  260900, Train reward:   93.567, Eval reward:    6.435, TD loss: 154.063, Epsiode:  404, Epsilon:    0.01
Iteration:  261000, Train reward:   77.983, Eval reward:  130.876, TD loss: 143.521, Epsiode:  405, Epsilon:    0.01
Iteration:  261100, Train reward:   73.862, Eval reward:  112.573, TD loss: 145.966, Epsiode:  405, Epsilon:    0.01
Iteration:  261200, Train reward:   66.838, Eval reward:  126.561, TD loss: 168.243, Epsiode:  405, Epsilon:    0.01
Iteration:  261300, Train reward:   83.502, Eval reward:    129.4, TD loss: 150.992, Epsiode:  405, Epsilon:    0.01
Iteration:  261400, Train reward:    67.01, Eval reward:  126.538, TD loss: 155.086, Epsiode:  405, Epsilon:    0.01
Iteration:  261500, Train reward:   61.525, Eval reward:  131.824, TD loss: 160.042, Epsiode:  405, Epsilon:    0.01
Iteration:  261600, Train reward:   95.718, Eval reward:  128.792, TD loss:  142.98, Epsiode:  406, Epsilon:    0.01
Iteration:  261700, Train reward:     62.3, Eval reward:  138.568, TD loss: 160.771, Epsiode:  406, Epsilon:    0.01
Iteration:  261800, Train reward:   85.474, Eval reward:  138.779, TD loss:  136.01, Epsiode:  406, Epsilon:    0.01
Iteration:  261900, Train reward:   72.033, Eval reward:  125.401, TD loss:  159.99, Epsiode:  406, Epsilon:    0.01
Iteration:  262000, Train reward:   66.715, Eval reward:     -7.9, TD loss: 152.496, Epsiode:  407, Epsilon:    0.01
Iteration:  262100, Train reward:   72.551, Eval reward:  -20.486, TD loss: 155.131, Epsiode:  407, Epsilon:    0.01
Iteration:  262200, Train reward:   71.731, Eval reward:  -18.358, TD loss: 147.029, Epsiode:  407, Epsilon:    0.01
Iteration:  262300, Train reward:    96.57, Eval reward:  -28.758, TD loss: 178.287, Epsiode:  407, Epsilon:    0.01
Iteration:  262400, Train reward:    75.36, Eval reward:  -11.775, TD loss: 161.108, Epsiode:  407, Epsilon:    0.01
Iteration:  262500, Train reward:   85.713, Eval reward:  -14.565, TD loss: 128.773, Epsiode:  408, Epsilon:    0.01
Iteration:  262600, Train reward:   61.716, Eval reward:   -27.03, TD loss: 144.897, Epsiode:  408, Epsilon:    0.01
Iteration:  262700, Train reward:   95.259, Eval reward:   -35.43, TD loss: 140.356, Epsiode:  408, Epsilon:    0.01
Iteration:  262800, Train reward:   69.942, Eval reward:  -21.236, TD loss: 145.306, Epsiode:  408, Epsilon:    0.01
Iteration:  262900, Train reward:   81.869, Eval reward:  -32.081, TD loss:  130.52, Epsiode:  408, Epsilon:    0.01
Iteration:  263000, Train reward:   85.163, Eval reward:   46.918, TD loss: 135.165, Epsiode:  409, Epsilon:    0.01
Iteration:  263100, Train reward:   75.038, Eval reward:   23.922, TD loss: 150.531, Epsiode:  409, Epsilon:    0.01
Iteration:  263200, Train reward:    97.51, Eval reward:   39.005, TD loss: 154.534, Epsiode:  409, Epsilon:    0.01
Iteration:  263300, Train reward:    85.44, Eval reward:   25.273, TD loss: 145.674, Epsiode:  409, Epsilon:    0.01
Iteration:  263400, Train reward:  110.262, Eval reward:   16.718, TD loss: 159.331, Epsiode:  410, Epsilon:    0.01
Iteration:  263500, Train reward:   92.913, Eval reward:   39.979, TD loss: 142.155, Epsiode:  410, Epsilon:    0.01
Iteration:  263600, Train reward:   93.367, Eval reward:   43.353, TD loss: 159.685, Epsiode:  410, Epsilon:    0.01
Iteration:  263700, Train reward:   83.912, Eval reward:   18.996, TD loss: 146.773, Epsiode:  410, Epsilon:    0.01
Iteration:  263800, Train reward:   99.642, Eval reward:   40.548, TD loss: 144.058, Epsiode:  410, Epsilon:    0.01
Iteration:  263900, Train reward:  127.358, Eval reward:   32.011, TD loss: 154.767, Epsiode:  411, Epsilon:    0.01
Iteration:  264000, Train reward:  104.899, Eval reward:   35.362, TD loss: 157.681, Epsiode:  411, Epsilon:    0.01
Iteration:  264100, Train reward:  105.814, Eval reward:   38.185, TD loss: 170.235, Epsiode:  411, Epsilon:    0.01
Iteration:  264200, Train reward:  103.303, Eval reward:   41.687, TD loss: 156.987, Epsiode:  411, Epsilon:    0.01
Iteration:  264300, Train reward:  123.667, Eval reward:   38.313, TD loss:  159.38, Epsiode:  412, Epsilon:    0.01
Iteration:  264400, Train reward:  129.745, Eval reward:   24.932, TD loss: 158.896, Epsiode:  412, Epsilon:    0.01
Iteration:  264500, Train reward:  128.518, Eval reward:   23.183, TD loss: 159.456, Epsiode:  412, Epsilon:    0.01
Iteration:  264600, Train reward:  117.026, Eval reward:   47.609, TD loss: 146.257, Epsiode:  412, Epsilon:    0.01
Iteration:  264700, Train reward:  112.991, Eval reward:   37.633, TD loss: 134.339, Epsiode:  412, Epsilon:    0.01
Iteration:  264800, Train reward:  126.101, Eval reward:   54.553, TD loss: 147.897, Epsiode:  412, Epsilon:    0.01
Iteration:  264900, Train reward:  118.388, Eval reward:   46.102, TD loss: 159.763, Epsiode:  412, Epsilon:    0.01
Iteration:  265000, Train reward:  121.511, Eval reward:  222.935, TD loss: 147.649, Epsiode:  412, Epsilon:    0.01
Iteration:  265100, Train reward:   145.41, Eval reward:  235.529, TD loss: 140.314, Epsiode:  413, Epsilon:    0.01
Iteration:  265200, Train reward:  115.792, Eval reward:  229.174, TD loss:  147.64, Epsiode:  413, Epsilon:    0.01
Iteration:  265300, Train reward:  134.701, Eval reward:  224.871, TD loss: 156.753, Epsiode:  413, Epsilon:    0.01
Iteration:  265400, Train reward:  135.024, Eval reward:  226.543, TD loss: 142.488, Epsiode:  413, Epsilon:    0.01
Iteration:  265500, Train reward:  145.308, Eval reward:  238.238, TD loss: 151.388, Epsiode:  414, Epsilon:    0.01
Iteration:  265600, Train reward:  134.026, Eval reward:  213.214, TD loss:  150.49, Epsiode:  414, Epsilon:    0.01
Iteration:  265700, Train reward:  143.793, Eval reward:  220.478, TD loss:  145.96, Epsiode:  414, Epsilon:    0.01
Iteration:  265800, Train reward:  134.874, Eval reward:  230.851, TD loss: 157.246, Epsiode:  414, Epsilon:    0.01
Iteration:  265900, Train reward:  126.883, Eval reward:  224.553, TD loss: 135.544, Epsiode:  414, Epsilon:    0.01
Iteration:  266000, Train reward:   136.46, Eval reward:    3.699, TD loss: 150.922, Epsiode:  414, Epsilon:    0.01
Iteration:  266100, Train reward:  123.084, Eval reward:    6.291, TD loss:  153.14, Epsiode:  415, Epsilon:    0.01
Iteration:  266200, Train reward:  139.554, Eval reward:  -10.336, TD loss: 145.542, Epsiode:  415, Epsilon:    0.01
Iteration:  266300, Train reward:    138.8, Eval reward:  -14.774, TD loss: 153.648, Epsiode:  415, Epsilon:    0.01
Iteration:  266400, Train reward:  115.055, Eval reward:    3.509, TD loss: 159.555, Epsiode:  415, Epsilon:    0.01
Iteration:  266500, Train reward:  125.512, Eval reward:  -12.083, TD loss: 148.745, Epsiode:  416, Epsilon:    0.01
Iteration:  266600, Train reward:  148.428, Eval reward:     9.84, TD loss: 158.904, Epsiode:  416, Epsilon:    0.01
Iteration:  266700, Train reward:  139.433, Eval reward:  -10.437, TD loss: 162.115, Epsiode:  416, Epsilon:    0.01
Iteration:  266800, Train reward:  126.927, Eval reward:   -3.638, TD loss: 123.194, Epsiode:  416, Epsilon:    0.01
Iteration:  266900, Train reward:  117.595, Eval reward:    1.625, TD loss: 164.387, Epsiode:  416, Epsilon:    0.01
