Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -6.306, Eval reward: -630.191, TD loss: -10.085, Epsiode:    0, Epsilon:     1.0
Iteration:  230300, Train reward:  139.179, Eval reward:  -60.122, TD loss:  141.36, Epsiode:  366, Epsilon:    0.01
Iteration:  230400, Train reward:    123.8, Eval reward:  -53.645, TD loss: 143.815, Epsiode:  367, Epsilon:    0.01
Iteration:  230500, Train reward:  135.681, Eval reward:  -73.519, TD loss: 133.288, Epsiode:  367, Epsilon:    0.01
Iteration:  230600, Train reward:  142.255, Eval reward:  -73.955, TD loss: 149.288, Epsiode:  367, Epsilon:    0.01
Iteration:  230700, Train reward:  128.919, Eval reward:  -52.937, TD loss: 124.042, Epsiode:  367, Epsilon:    0.01
Iteration:  230800, Train reward:  118.584, Eval reward:  -46.042, TD loss: 144.496, Epsiode:  367, Epsilon:    0.01
Iteration:  230900, Train reward:  137.728, Eval reward:  -71.173, TD loss: 114.199, Epsiode:  367, Epsilon:    0.01
Iteration:  231000, Train reward:  146.181, Eval reward:   85.115, TD loss: 136.893, Epsiode:  367, Epsilon:    0.01
Iteration:  231100, Train reward:  127.691, Eval reward:   81.684, TD loss: 152.062, Epsiode:  367, Epsilon:    0.01
Iteration:  231200, Train reward:  124.717, Eval reward:   88.909, TD loss: 130.851, Epsiode:  367, Epsilon:    0.01
Iteration:  231300, Train reward:  132.533, Eval reward:   84.818, TD loss:  138.76, Epsiode:  367, Epsilon:    0.01
Iteration:  231400, Train reward:  142.157, Eval reward:   73.575, TD loss: 116.999, Epsiode:  368, Epsilon:    0.01
Iteration:  231500, Train reward:  144.683, Eval reward:   66.627, TD loss: 144.084, Epsiode:  368, Epsilon:    0.01
Iteration:  231600, Train reward:   128.77, Eval reward:   86.778, TD loss: 143.172, Epsiode:  368, Epsilon:    0.01
Iteration:  231700, Train reward:  130.348, Eval reward:   85.353, TD loss: 120.201, Epsiode:  368, Epsilon:    0.01
Iteration:  231800, Train reward:  135.971, Eval reward:   75.359, TD loss: 142.595, Epsiode:  368, Epsilon:    0.01
Iteration:  231900, Train reward:  128.536, Eval reward:   75.098, TD loss: 139.048, Epsiode:  368, Epsilon:    0.01
Iteration:  232000, Train reward:  130.397, Eval reward:  101.727, TD loss: 129.838, Epsiode:  368, Epsilon:    0.01
Iteration:  232100, Train reward:   118.73, Eval reward:   95.443, TD loss: 123.355, Epsiode:  368, Epsilon:    0.01
Iteration:  232200, Train reward:  137.928, Eval reward:  102.155, TD loss: 136.468, Epsiode:  369, Epsilon:    0.01
Iteration:  232300, Train reward:  132.341, Eval reward:  120.824, TD loss: 153.548, Epsiode:  369, Epsilon:    0.01
Iteration:  232400, Train reward:  138.143, Eval reward:  116.081, TD loss: 144.609, Epsiode:  369, Epsilon:    0.01
Iteration:  232500, Train reward:  135.853, Eval reward:  103.554, TD loss: 129.543, Epsiode:  369, Epsilon:    0.01
Iteration:  232600, Train reward:  143.454, Eval reward:   102.54, TD loss: 133.201, Epsiode:  369, Epsilon:    0.01
Iteration:  232700, Train reward:  129.454, Eval reward:  111.878, TD loss:  133.27, Epsiode:  369, Epsilon:    0.01
Iteration:  232800, Train reward:  124.432, Eval reward:  117.724, TD loss: 150.428, Epsiode:  369, Epsilon:    0.01
Iteration:  232900, Train reward:  128.393, Eval reward:    114.5, TD loss: 136.152, Epsiode:  369, Epsilon:    0.01
Iteration:  233000, Train reward:   128.85, Eval reward:  121.378, TD loss: 124.943, Epsiode:  370, Epsilon:    0.01
Iteration:  233100, Train reward:  119.808, Eval reward:  125.061, TD loss:  141.33, Epsiode:  370, Epsilon:    0.01
Iteration:  233200, Train reward:  137.034, Eval reward:   123.96, TD loss: 140.265, Epsiode:  370, Epsilon:    0.01
Iteration:  233300, Train reward:   92.841, Eval reward:  120.863, TD loss: 132.974, Epsiode:  370, Epsilon:    0.01
Iteration:  233400, Train reward:  127.035, Eval reward:  136.843, TD loss:  127.89, Epsiode:  370, Epsilon:    0.01
Iteration:  233500, Train reward:  120.533, Eval reward:   125.54, TD loss: 142.333, Epsiode:  371, Epsilon:    0.01
Iteration:  233600, Train reward:   119.53, Eval reward:  136.252, TD loss: 136.524, Epsiode:  371, Epsilon:    0.01
Iteration:  233700, Train reward:  128.393, Eval reward:  131.699, TD loss: 142.318, Epsiode:  371, Epsilon:    0.01
Iteration:  233800, Train reward:  124.569, Eval reward:  120.891, TD loss: 144.864, Epsiode:  371, Epsilon:    0.01
Iteration:  233900, Train reward:  131.798, Eval reward:   126.55, TD loss: 128.214, Epsiode:  371, Epsilon:    0.01
Iteration:  234000, Train reward:  113.777, Eval reward:    69.72, TD loss: 141.998, Epsiode:  372, Epsilon:    0.01
Iteration:  234100, Train reward:  101.386, Eval reward:   55.402, TD loss: 124.009, Epsiode:  372, Epsilon:    0.01
Iteration:  234200, Train reward:  129.594, Eval reward:   44.128, TD loss: 144.981, Epsiode:  372, Epsilon:    0.01
Iteration:  234300, Train reward:  114.468, Eval reward:   64.808, TD loss: 125.825, Epsiode:  372, Epsilon:    0.01
Iteration:  234400, Train reward:  141.738, Eval reward:   40.009, TD loss: 133.671, Epsiode:  372, Epsilon:    0.01
Iteration:  234500, Train reward:  102.389, Eval reward:   50.794, TD loss: 141.502, Epsiode:  372, Epsilon:    0.01
Iteration:  234600, Train reward:  117.225, Eval reward:   59.033, TD loss: 128.547, Epsiode:  372, Epsilon:    0.01
Iteration:  234700, Train reward:  118.148, Eval reward:   43.936, TD loss: 134.237, Epsiode:  372, Epsilon:    0.01
Iteration:  234800, Train reward:  123.053, Eval reward:   63.029, TD loss: 124.661, Epsiode:  372, Epsilon:    0.01
Iteration:  234900, Train reward:  133.383, Eval reward:   53.855, TD loss: 137.014, Epsiode:  372, Epsilon:    0.01
Iteration:  235000, Train reward:  103.353, Eval reward:  189.072, TD loss: 130.621, Epsiode:  373, Epsilon:    0.01
Iteration:  235100, Train reward:  115.779, Eval reward:  191.955, TD loss: 119.231, Epsiode:  373, Epsilon:    0.01
Iteration:  235200, Train reward:   98.425, Eval reward:  185.822, TD loss: 136.235, Epsiode:  374, Epsilon:    0.01
Iteration:  235300, Train reward:   88.675, Eval reward:  179.242, TD loss: 130.914, Epsiode:  374, Epsilon:    0.01
Iteration:  235400, Train reward:   90.065, Eval reward:  183.772, TD loss: 134.472, Epsiode:  374, Epsilon:    0.01
Iteration:  235500, Train reward:   56.603, Eval reward:  185.802, TD loss:  134.74, Epsiode:  375, Epsilon:    0.01
Iteration:  235600, Train reward:   61.234, Eval reward:  203.226, TD loss: 135.956, Epsiode:  375, Epsilon:    0.01
Iteration:  235700, Train reward:   65.403, Eval reward:  181.611, TD loss: 124.484, Epsiode:  375, Epsilon:    0.01
Iteration:  235800, Train reward:   57.565, Eval reward:   188.07, TD loss: 145.932, Epsiode:  375, Epsilon:    0.01
Iteration:  235900, Train reward:   60.596, Eval reward:  151.527, TD loss: 134.883, Epsiode:  375, Epsilon:    0.01
Iteration:  236000, Train reward:   77.304, Eval reward:  -97.734, TD loss: 154.028, Epsiode:  375, Epsilon:    0.01
Iteration:  236100, Train reward:    91.53, Eval reward:  -94.649, TD loss: 145.401, Epsiode:  375, Epsilon:    0.01
Iteration:  236200, Train reward:   63.209, Eval reward:  -97.043, TD loss:  140.29, Epsiode:  375, Epsilon:    0.01
Iteration:  236300, Train reward:   69.688, Eval reward:  -84.183, TD loss:  146.87, Epsiode:  375, Epsilon:    0.01
Iteration:  236400, Train reward:    64.98, Eval reward:  -76.806, TD loss: 132.327, Epsiode:  375, Epsilon:    0.01
Iteration:  236500, Train reward:   65.002, Eval reward: -110.013, TD loss: 147.485, Epsiode:  376, Epsilon:    0.01
Iteration:  236600, Train reward:   68.677, Eval reward:  -83.662, TD loss: 152.216, Epsiode:  376, Epsilon:    0.01
Iteration:  236700, Train reward:   74.929, Eval reward:  -96.575, TD loss: 144.811, Epsiode:  376, Epsilon:    0.01
Iteration:  236800, Train reward:   69.842, Eval reward: -102.009, TD loss: 117.033, Epsiode:  376, Epsilon:    0.01
Iteration:  236900, Train reward:   63.272, Eval reward:  -93.199, TD loss: 150.818, Epsiode:  376, Epsilon:    0.01
Iteration:  237000, Train reward:   37.956, Eval reward:    9.932, TD loss: 147.335, Epsiode:  376, Epsilon:    0.01
Iteration:  237100, Train reward:   45.468, Eval reward:    4.413, TD loss: 122.536, Epsiode:  376, Epsilon:    0.01
Iteration:  237200, Train reward:   59.224, Eval reward:    2.665, TD loss: 127.786, Epsiode:  376, Epsilon:    0.01
Iteration:  237300, Train reward:   67.759, Eval reward:   15.684, TD loss: 151.337, Epsiode:  376, Epsilon:    0.01
Iteration:  237400, Train reward:   54.581, Eval reward:    8.847, TD loss: 131.101, Epsiode:  376, Epsilon:    0.01
Iteration:  237500, Train reward:   49.542, Eval reward:   -2.429, TD loss: 113.693, Epsiode:  377, Epsilon:    0.01
Iteration:  237600, Train reward:   51.375, Eval reward:   18.262, TD loss: 141.357, Epsiode:  377, Epsilon:    0.01
Iteration:  237700, Train reward:   43.334, Eval reward:    4.628, TD loss: 125.933, Epsiode:  377, Epsilon:    0.01
Iteration:  237800, Train reward:   48.116, Eval reward:    3.709, TD loss: 123.512, Epsiode:  377, Epsilon:    0.01
Iteration:  237900, Train reward:   52.975, Eval reward:    1.122, TD loss: 141.932, Epsiode:  377, Epsilon:    0.01
Iteration:  238000, Train reward:     64.3, Eval reward:   -0.892, TD loss: 140.611, Epsiode:  378, Epsilon:    0.01
Iteration:  238100, Train reward:   75.288, Eval reward:   -4.108, TD loss: 146.534, Epsiode:  378, Epsilon:    0.01
Iteration:  238200, Train reward:   58.177, Eval reward:   -2.693, TD loss: 120.003, Epsiode:  378, Epsilon:    0.01
Iteration:  238300, Train reward:    70.79, Eval reward:   -1.403, TD loss: 147.728, Epsiode:  378, Epsilon:    0.01
Iteration:  238400, Train reward:    60.47, Eval reward:   -1.538, TD loss: 130.694, Epsiode:  378, Epsilon:    0.01
Iteration:  238500, Train reward:   62.927, Eval reward:   -5.584, TD loss: 137.152, Epsiode:  378, Epsilon:    0.01
Iteration:  238600, Train reward:   71.828, Eval reward:    0.129, TD loss: 147.465, Epsiode:  378, Epsilon:    0.01
Iteration:  238700, Train reward:   67.306, Eval reward:  -16.528, TD loss: 148.469, Epsiode:  378, Epsilon:    0.01
Iteration:  238800, Train reward:     57.7, Eval reward:   -0.672, TD loss: 123.171, Epsiode:  378, Epsilon:    0.01
Iteration:  238900, Train reward:   76.527, Eval reward:   -7.258, TD loss: 131.162, Epsiode:  378, Epsilon:    0.01
Iteration:  239000, Train reward:   76.312, Eval reward:    -37.7, TD loss: 122.829, Epsiode:  379, Epsilon:    0.01
Iteration:  239100, Train reward:   71.317, Eval reward:  -63.732, TD loss: 125.762, Epsiode:  379, Epsilon:    0.01
Iteration:  239200, Train reward:   85.873, Eval reward:  -33.367, TD loss: 130.027, Epsiode:  379, Epsilon:    0.01
Iteration:  239300, Train reward:   64.404, Eval reward:  -39.699, TD loss: 129.259, Epsiode:  379, Epsilon:    0.01
Iteration:  239400, Train reward:   57.515, Eval reward:  -60.787, TD loss: 136.499, Epsiode:  379, Epsilon:    0.01
Iteration:  239500, Train reward:   67.582, Eval reward:  -39.121, TD loss:  121.13, Epsiode:  379, Epsilon:    0.01
Iteration:  239600, Train reward:   57.228, Eval reward:  -28.748, TD loss: 118.388, Epsiode:  379, Epsilon:    0.01
Iteration:  239700, Train reward:   83.534, Eval reward:  -31.606, TD loss: 116.573, Epsiode:  380, Epsilon:    0.01
Iteration:  239800, Train reward:   66.221, Eval reward:  -40.566, TD loss: 138.004, Epsiode:  380, Epsilon:    0.01
Iteration:  239900, Train reward:   51.184, Eval reward:  -66.642, TD loss: 122.163, Epsiode:  380, Epsilon:    0.01
Iteration:  240000, Train reward:   65.084, Eval reward:  -30.235, TD loss:  133.31, Epsiode:  380, Epsilon:    0.01
Iteration:  240100, Train reward:    51.66, Eval reward:  -22.006, TD loss: 114.888, Epsiode:  380, Epsilon:    0.01
Iteration:  240200, Train reward:   74.118, Eval reward:  -42.886, TD loss: 137.671, Epsiode:  380, Epsilon:    0.01
Iteration:  240300, Train reward:   59.927, Eval reward:  -13.941, TD loss: 123.994, Epsiode:  382, Epsilon:    0.01
Iteration:  240400, Train reward:   40.352, Eval reward:  -31.569, TD loss: 140.751, Epsiode:  382, Epsilon:    0.01
Iteration:  240500, Train reward:   49.123, Eval reward:  -25.366, TD loss:  118.66, Epsiode:  382, Epsilon:    0.01
Iteration:  240600, Train reward:   38.359, Eval reward:  -21.157, TD loss: 124.892, Epsiode:  382, Epsilon:    0.01
Iteration:  240700, Train reward:    80.25, Eval reward:  -42.927, TD loss: 121.344, Epsiode:  382, Epsilon:    0.01
Iteration:  240800, Train reward:   80.649, Eval reward:  -39.891, TD loss: 151.564, Epsiode:  382, Epsilon:    0.01
Iteration:  240900, Train reward:   87.359, Eval reward:  -16.065, TD loss: 129.284, Epsiode:  382, Epsilon:    0.01
Iteration:  241000, Train reward:   51.793, Eval reward:    0.423, TD loss: 135.082, Epsiode:  382, Epsilon:    0.01
Iteration:  241100, Train reward:    63.07, Eval reward:     -4.5, TD loss: 111.988, Epsiode:  382, Epsilon:    0.01
Iteration:  241200, Train reward:   59.058, Eval reward:   13.254, TD loss: 131.944, Epsiode:  382, Epsilon:    0.01
Iteration:  241300, Train reward:   62.371, Eval reward:   18.292, TD loss: 122.682, Epsiode:  383, Epsilon:    0.01
Iteration:  241400, Train reward:   53.689, Eval reward:    5.234, TD loss: 122.911, Epsiode:  383, Epsilon:    0.01
Iteration:  241500, Train reward:   51.138, Eval reward:    8.452, TD loss: 116.663, Epsiode:  383, Epsilon:    0.01
Iteration:  241600, Train reward:   52.132, Eval reward:   22.529, TD loss: 136.799, Epsiode:  383, Epsilon:    0.01
Iteration:  241700, Train reward:   50.436, Eval reward:    12.68, TD loss: 138.593, Epsiode:  383, Epsilon:    0.01
Iteration:  241800, Train reward:   40.798, Eval reward:    0.482, TD loss: 135.239, Epsiode:  383, Epsilon:    0.01
Iteration:  241900, Train reward:   56.024, Eval reward:   15.061, TD loss:  149.26, Epsiode:  384, Epsilon:    0.01
Iteration:  242000, Train reward:   55.891, Eval reward:   19.451, TD loss: 131.879, Epsiode:  384, Epsilon:    0.01
Iteration:  242100, Train reward:   50.404, Eval reward:   22.458, TD loss: 124.716, Epsiode:  384, Epsilon:    0.01
Iteration:  242200, Train reward:    60.23, Eval reward:   19.024, TD loss: 108.653, Epsiode:  384, Epsilon:    0.01
Iteration:  242300, Train reward:   66.538, Eval reward:    16.75, TD loss:  121.34, Epsiode:  384, Epsilon:    0.01
Iteration:  242400, Train reward:   54.527, Eval reward:   23.061, TD loss: 128.996, Epsiode:  384, Epsilon:    0.01
Iteration:  242500, Train reward:   53.522, Eval reward:   16.721, TD loss:  127.68, Epsiode:  384, Epsilon:    0.01
Iteration:  242600, Train reward:     37.2, Eval reward:   34.993, TD loss: 127.546, Epsiode:  384, Epsilon:    0.01
Iteration:  242700, Train reward:   36.471, Eval reward:    6.586, TD loss: 121.659, Epsiode:  384, Epsilon:    0.01
Iteration:  242800, Train reward:   47.891, Eval reward:    9.999, TD loss:  118.47, Epsiode:  385, Epsilon:    0.01
Iteration:  242900, Train reward:   39.588, Eval reward:   15.924, TD loss: 144.768, Epsiode:  385, Epsilon:    0.01
Iteration:  243000, Train reward:   42.183, Eval reward:   33.325, TD loss: 115.874, Epsiode:  385, Epsilon:    0.01
Iteration:  243100, Train reward:   41.868, Eval reward:   42.074, TD loss: 158.306, Epsiode:  385, Epsilon:    0.01
Iteration:  243200, Train reward:   46.586, Eval reward:   42.185, TD loss: 126.016, Epsiode:  385, Epsilon:    0.01
Iteration:  243300, Train reward:   50.269, Eval reward:   32.351, TD loss: 130.698, Epsiode:  385, Epsilon:    0.01
Iteration:  243400, Train reward:   47.014, Eval reward:   42.794, TD loss: 136.819, Epsiode:  385, Epsilon:    0.01
Iteration:  243500, Train reward:   59.503, Eval reward:   52.756, TD loss: 136.285, Epsiode:  386, Epsilon:    0.01
Iteration:  243600, Train reward:   46.887, Eval reward:   34.761, TD loss: 126.864, Epsiode:  386, Epsilon:    0.01
Iteration:  243700, Train reward:   49.989, Eval reward:   29.734, TD loss: 124.409, Epsiode:  386, Epsilon:    0.01
Iteration:  243800, Train reward:     54.2, Eval reward:   41.598, TD loss: 139.257, Epsiode:  386, Epsilon:    0.01
Iteration:  243900, Train reward:   35.133, Eval reward:   28.858, TD loss: 129.473, Epsiode:  386, Epsilon:    0.01
Iteration:  244000, Train reward:   45.883, Eval reward:   62.385, TD loss: 137.359, Epsiode:  386, Epsilon:    0.01
Iteration:  244100, Train reward:   59.795, Eval reward:   58.675, TD loss: 135.861, Epsiode:  387, Epsilon:    0.01
Iteration:  244200, Train reward:   70.222, Eval reward:   65.894, TD loss: 128.291, Epsiode:  387, Epsilon:    0.01
Iteration:  244300, Train reward:   52.603, Eval reward:   57.309, TD loss: 141.217, Epsiode:  388, Epsilon:    0.01
Iteration:  244400, Train reward:     54.9, Eval reward:    63.26, TD loss: 123.891, Epsiode:  388, Epsilon:    0.01
Iteration:  244500, Train reward:   59.765, Eval reward:   76.018, TD loss: 140.872, Epsiode:  388, Epsilon:    0.01
Iteration:  244600, Train reward:   63.817, Eval reward:   70.425, TD loss: 132.139, Epsiode:  388, Epsilon:    0.01
Iteration:  244700, Train reward:   52.033, Eval reward:   78.326, TD loss: 141.382, Epsiode:  388, Epsilon:    0.01
Iteration:  244800, Train reward:   73.224, Eval reward:   59.437, TD loss: 134.688, Epsiode:  389, Epsilon:    0.01
Iteration:  244900, Train reward:   73.231, Eval reward:    66.52, TD loss: 127.173, Epsiode:  389, Epsilon:    0.01
Iteration:  245000, Train reward:    65.47, Eval reward:   52.368, TD loss: 111.565, Epsiode:  389, Epsilon:    0.01
Iteration:  245100, Train reward:   61.415, Eval reward:   41.857, TD loss: 120.275, Epsiode:  389, Epsilon:    0.01
Iteration:  245200, Train reward:   61.063, Eval reward:   51.178, TD loss: 126.602, Epsiode:  390, Epsilon:    0.01
Iteration:  245300, Train reward:   65.185, Eval reward:   60.672, TD loss: 135.184, Epsiode:  390, Epsilon:    0.01
Iteration:  245400, Train reward:   70.537, Eval reward:   53.296, TD loss:  146.59, Epsiode:  390, Epsilon:    0.01
Iteration:  245500, Train reward:   56.353, Eval reward:     54.5, TD loss: 138.652, Epsiode:  390, Epsilon:    0.01
Iteration:  245600, Train reward:   68.102, Eval reward:   59.405, TD loss: 132.783, Epsiode:  390, Epsilon:    0.01
Iteration:  245700, Train reward:   75.571, Eval reward:   57.492, TD loss: 115.728, Epsiode:  390, Epsilon:    0.01
Iteration:  245800, Train reward:   74.691, Eval reward:   60.595, TD loss: 131.861, Epsiode:  391, Epsilon:    0.01
Iteration:  245900, Train reward:   64.458, Eval reward:   58.079, TD loss: 144.003, Epsiode:  391, Epsilon:    0.01
Iteration:  246000, Train reward:   76.351, Eval reward:    3.845, TD loss: 110.627, Epsiode:  391, Epsilon:    0.01
Iteration:  246100, Train reward:   87.712, Eval reward:  -16.286, TD loss: 125.221, Epsiode:  391, Epsilon:    0.01
Iteration:  246200, Train reward:   89.223, Eval reward:   -0.022, TD loss: 142.616, Epsiode:  392, Epsilon:    0.01
Iteration:  246300, Train reward:   70.316, Eval reward:   -6.083, TD loss: 131.887, Epsiode:  393, Epsilon:    0.01
Iteration:  246400, Train reward:   56.076, Eval reward:  -16.493, TD loss: 123.299, Epsiode:  393, Epsilon:    0.01
Iteration:  246500, Train reward:    72.91, Eval reward:   -11.78, TD loss: 121.295, Epsiode:  393, Epsilon:    0.01
Iteration:  246600, Train reward:    58.83, Eval reward:  -23.116, TD loss: 114.364, Epsiode:  393, Epsilon:    0.01
Iteration:  246700, Train reward:   75.232, Eval reward:  -21.492, TD loss: 127.013, Epsiode:  393, Epsilon:    0.01
Iteration:  246800, Train reward:  102.489, Eval reward:  -30.501, TD loss: 152.342, Epsiode:  394, Epsilon:    0.01
Iteration:  246900, Train reward:   99.353, Eval reward:  -25.932, TD loss: 120.975, Epsiode:  394, Epsilon:    0.01
Iteration:  247000, Train reward:   98.813, Eval reward: -230.391, TD loss: 130.269, Epsiode:  394, Epsilon:    0.01
Iteration:  247100, Train reward:   90.634, Eval reward: -230.259, TD loss: 125.162, Epsiode:  394, Epsilon:    0.01
Iteration:  247200, Train reward:   97.345, Eval reward: -248.331, TD loss: 131.954, Epsiode:  394, Epsilon:    0.01
Iteration:  247300, Train reward:   93.435, Eval reward: -231.818, TD loss: 129.123, Epsiode:  394, Epsilon:    0.01
Iteration:  247400, Train reward:   94.205, Eval reward: -254.508, TD loss:  140.11, Epsiode:  394, Epsilon:    0.01
Iteration:  247500, Train reward:     88.5, Eval reward: -228.062, TD loss: 106.716, Epsiode:  394, Epsilon:    0.01
Iteration:  247600, Train reward:   91.056, Eval reward: -227.762, TD loss: 128.604, Epsiode:  394, Epsilon:    0.01
Iteration:  247700, Train reward:  104.705, Eval reward: -208.768, TD loss: 131.906, Epsiode:  395, Epsilon:    0.01
Iteration:  247800, Train reward:   87.768, Eval reward: -246.997, TD loss: 153.138, Epsiode:  396, Epsilon:    0.01
Iteration:  247900, Train reward:   94.715, Eval reward: -231.041, TD loss: 118.163, Epsiode:  396, Epsilon:    0.01
Iteration:  248000, Train reward:   67.452, Eval reward:   32.776, TD loss: 136.303, Epsiode:  396, Epsilon:    0.01
Iteration:  248100, Train reward:   67.643, Eval reward:   30.848, TD loss: 141.355, Epsiode:  396, Epsilon:    0.01
Iteration:  248200, Train reward:   80.332, Eval reward:   21.643, TD loss:  145.95, Epsiode:  397, Epsilon:    0.01
Iteration:  248300, Train reward:   55.041, Eval reward:   29.593, TD loss: 131.537, Epsiode:  397, Epsilon:    0.01
Iteration:  248400, Train reward:   90.693, Eval reward:   21.553, TD loss: 145.265, Epsiode:  397, Epsilon:    0.01
Iteration:  248500, Train reward:   70.861, Eval reward:   16.638, TD loss: 126.794, Epsiode:  397, Epsilon:    0.01
Iteration:  248600, Train reward:   78.349, Eval reward:   40.501, TD loss: 147.505, Epsiode:  397, Epsilon:    0.01
Iteration:  248700, Train reward:   73.019, Eval reward:   28.848, TD loss: 123.166, Epsiode:  398, Epsilon:    0.01
Iteration:  248800, Train reward:   67.361, Eval reward:   43.407, TD loss: 130.552, Epsiode:  398, Epsilon:    0.01
Iteration:  248900, Train reward:   92.048, Eval reward:   24.239, TD loss: 138.138, Epsiode:  398, Epsilon:    0.01
Iteration:  249000, Train reward:   75.485, Eval reward:  116.834, TD loss: 137.599, Epsiode:  398, Epsilon:    0.01
Iteration:  249100, Train reward:   71.161, Eval reward:    96.28, TD loss: 135.646, Epsiode:  398, Epsilon:    0.01
Iteration:  249200, Train reward:   79.767, Eval reward:  121.879, TD loss:  136.43, Epsiode:  398, Epsilon:    0.01
Iteration:  249300, Train reward:   72.206, Eval reward:   98.745, TD loss: 136.194, Epsiode:  398, Epsilon:    0.01
Iteration:  249400, Train reward:   80.162, Eval reward:  107.733, TD loss: 150.892, Epsiode:  399, Epsilon:    0.01
Iteration:  249500, Train reward:   75.001, Eval reward:   95.262, TD loss: 128.006, Epsiode:  399, Epsilon:    0.01
Iteration:  249600, Train reward:    77.73, Eval reward:  100.243, TD loss:  137.43, Epsiode:  399, Epsilon:    0.01
Iteration:  249700, Train reward:   75.656, Eval reward:   97.044, TD loss: 136.962, Epsiode:  400, Epsilon:    0.01
Iteration:  249800, Train reward:   77.952, Eval reward:  123.247, TD loss: 134.414, Epsiode:  400, Epsilon:    0.01
Iteration:  249900, Train reward:   85.145, Eval reward:  121.122, TD loss: 141.685, Epsiode:  400, Epsilon:    0.01
Iteration:  250000, Train reward:   57.997, Eval reward:   26.699, TD loss: 125.098, Epsiode:  400, Epsilon:    0.01
Iteration:  250100, Train reward:   72.991, Eval reward:   11.935, TD loss: 123.734, Epsiode:  400, Epsilon:    0.01
Iteration:  250200, Train reward:   60.807, Eval reward:   15.422, TD loss:  122.81, Epsiode:  400, Epsilon:    0.01
Iteration:  250300, Train reward:   76.576, Eval reward:   25.993, TD loss: 130.009, Epsiode:  400, Epsilon:    0.01
Iteration:  250400, Train reward:   70.253, Eval reward:   11.803, TD loss: 123.551, Epsiode:  401, Epsilon:    0.01
Iteration:  250500, Train reward:   81.903, Eval reward:   22.167, TD loss: 120.775, Epsiode:  401, Epsilon:    0.01
Iteration:  250600, Train reward:   71.987, Eval reward:   16.193, TD loss: 115.052, Epsiode:  402, Epsilon:    0.01
Iteration:  250700, Train reward:   68.611, Eval reward:   29.774, TD loss: 124.007, Epsiode:  402, Epsilon:    0.01
Iteration:  250800, Train reward:   77.531, Eval reward:    9.491, TD loss: 120.269, Epsiode:  402, Epsilon:    0.01
Iteration:  250900, Train reward:    83.06, Eval reward:   19.568, TD loss: 148.875, Epsiode:  402, Epsilon:    0.01
Iteration:  251000, Train reward:   64.182, Eval reward:  157.642, TD loss: 127.931, Epsiode:  402, Epsilon:    0.01
Iteration:  251100, Train reward:   60.237, Eval reward:  171.475, TD loss: 143.286, Epsiode:  402, Epsilon:    0.01
Iteration:  251200, Train reward:   80.761, Eval reward:  155.473, TD loss: 143.025, Epsiode:  402, Epsilon:    0.01
Iteration:  251300, Train reward:   85.248, Eval reward:  174.863, TD loss: 133.223, Epsiode:  403, Epsilon:    0.01
Iteration:  251400, Train reward:   60.804, Eval reward:  155.536, TD loss: 141.971, Epsiode:  403, Epsilon:    0.01
Iteration:  251500, Train reward:   79.971, Eval reward:  167.641, TD loss:  134.12, Epsiode:  403, Epsilon:    0.01
Iteration:  251600, Train reward:   99.806, Eval reward:  180.572, TD loss: 154.247, Epsiode:  403, Epsilon:    0.01
Iteration:  251700, Train reward:   83.769, Eval reward:  162.041, TD loss: 139.364, Epsiode:  403, Epsilon:    0.01
Iteration:  251800, Train reward:   56.734, Eval reward:  157.889, TD loss: 142.641, Epsiode:  403, Epsilon:    0.01
Iteration:  251900, Train reward:    89.65, Eval reward:  168.864, TD loss: 150.583, Epsiode:  404, Epsilon:    0.01
Iteration:  252000, Train reward:   82.633, Eval reward:   22.636, TD loss: 140.785, Epsiode:  404, Epsilon:    0.01
Iteration:  252100, Train reward:   78.168, Eval reward:   48.555, TD loss: 147.921, Epsiode:  405, Epsilon:    0.01
Iteration:  252200, Train reward:   47.735, Eval reward:   48.455, TD loss: 154.554, Epsiode:  406, Epsilon:    0.01
Iteration:  252300, Train reward:   48.937, Eval reward:    34.01, TD loss: 132.273, Epsiode:  406, Epsilon:    0.01
Iteration:  252400, Train reward:    47.52, Eval reward:   26.753, TD loss: 143.262, Epsiode:  406, Epsilon:    0.01
Iteration:  252500, Train reward:   45.947, Eval reward:   25.859, TD loss:  140.82, Epsiode:  406, Epsilon:    0.01
Iteration:  252600, Train reward:   41.692, Eval reward:   31.902, TD loss: 134.063, Epsiode:  406, Epsilon:    0.01
Iteration:  252700, Train reward:   45.215, Eval reward:   41.016, TD loss: 121.715, Epsiode:  406, Epsilon:    0.01
Iteration:  252800, Train reward:   66.932, Eval reward:    44.36, TD loss: 145.711, Epsiode:  407, Epsilon:    0.01
